Baseline	1	0.3556	20.0000	16.0000	20.0000
Baseline	2	0.1915	14.0000	9.0000	14.0000
Baseline	3	0.0533	4.0000	4.0000	4.0000
Baseline	4	0.1455	10.0000	8.0000	10.0000
Baseline	5	0.0488	72.0000	2.0000	72.0000
Baseline	6	0.0000	91.0000	0.0000	91.0000
Baseline	8	0.2414	108.0000	14.0000	108.0000
Baseline	9	0.2414	116.0000	7.0000	116.0000
Baseline	10	0.2143	67.0000	6.0000	67.0000
Baseline	AVG	0.1243	41.8333	5.5000	41.8333
BasePred	1	0.3111	23.0000	14.0000	23.0000
BasePred	2	0.1915	13.0000	9.0000	13.0000
BasePred	3	0.0667	7.0000	5.0000	7.0000
BasePred	4	0.0909	12.0000	5.0000	12.0000
BasePred	5	0.0488	73.0000	2.0000	73.0000
BasePred	6	0.0283	71.0000	3.0000	71.0000
BasePred	8	0.2414	108.0000	14.0000	108.0000
BasePred	9	0.2069	116.0000	6.0000	116.0000
BasePred	10	0.2500	64.0000	7.0000	64.0000
BasePred	AVG	0.1196	40.5833	5.4167	40.5833
cluster1	1	0.4222	4.0000	19.0000	4.0000
cluster1	2	0.1915	23.0000	9.0000	23.0000
cluster1	3	0.0933	90.0000	7.0000	90.0000
cluster1	4	0.2364	26.0000	13.0000	26.0000
cluster1	5	0.0244	73.0000	1.0000	73.0000
cluster1	6	0.2830	34.0000	30.0000	34.0000
cluster1	8	0.1897	77.0000	11.0000	77.0000
cluster1	9	0.4483	48.0000	13.0000	48.0000
cluster1	10	0.6071	53.0000	17.0000	53.0000
cluster1	AVG	0.2080	35.6667	10.0000	35.6667
cluster2	1	0.4222	4.0000	19.0000	4.0000
cluster2	2	0.2128	14.0000	10.0000	14.0000
cluster2	3	0.0933	90.0000	7.0000	90.0000
cluster2	4	0.3091	21.0000	17.0000	21.0000
cluster2	5	0.0000	60.0000	0.0000	60.0000
cluster2	6	0.2925	29.0000	31.0000	29.0000
cluster2	8	0.1897	77.0000	11.0000	77.0000
cluster2	9	0.4483	48.0000	13.0000	48.0000
cluster2	10	0.5000	26.0000	14.0000	26.0000
cluster2	AVG	0.2056	30.7500	10.1667	30.7500
