Baseline	1	0.1111	1.0000	5.0000	1.0000
Baseline	2	0.0000	2.0000	0.0000	2.0000
Baseline	3	0.0000	2.0000	0.0000	2.0000
Baseline	4	0.0000	2.0000	0.0000	2.0000
Baseline	5	0.0000	7.0000	0.0000	7.0000
Baseline	6	0.0000	8.0000	0.0000	8.0000
Baseline	8	0.0345	14.0000	2.0000	14.0000
Baseline	9	0.1034	13.0000	3.0000	13.0000
Baseline	10	0.0714	6.0000	2.0000	6.0000
Baseline	AVG	0.0267	4.5833	1.0000	4.5833
BasePred	1	0.0667	2.0000	3.0000	2.0000
BasePred	2	0.0000	2.0000	0.0000	2.0000
BasePred	3	0.0000	2.0000	0.0000	2.0000
BasePred	4	0.0000	2.0000	0.0000	2.0000
BasePred	5	0.0000	7.0000	0.0000	7.0000
BasePred	6	0.0000	6.0000	0.0000	6.0000
BasePred	8	0.0345	14.0000	2.0000	14.0000
BasePred	9	0.1034	13.0000	3.0000	13.0000
BasePred	10	0.0714	6.0000	2.0000	6.0000
BasePred	AVG	0.0230	4.5000	0.8333	4.5000
cluster1	1	0.2222	1.0000	10.0000	1.0000
cluster1	2	0.1064	8.0000	5.0000	8.0000
cluster1	3	0.0533	10.0000	4.0000	10.0000
cluster1	4	0.0364	8.0000	2.0000	8.0000
cluster1	5	0.0000	15.0000	0.0000	15.0000
cluster1	6	0.0660	7.0000	7.0000	7.0000
cluster1	8	0.0690	10.0000	4.0000	10.0000
cluster1	9	0.1034	12.0000	3.0000	12.0000
cluster1	10	0.1071	10.0000	3.0000	10.0000
cluster1	AVG	0.0637	6.7500	3.1667	6.7500
cluster2	1	0.2222	1.0000	10.0000	1.0000
cluster2	2	0.1064	6.0000	5.0000	6.0000
cluster2	3	0.0533	10.0000	4.0000	10.0000
cluster2	4	0.0727	6.0000	4.0000	6.0000
cluster2	5	0.0000	15.0000	0.0000	15.0000
cluster2	6	0.0849	5.0000	9.0000	5.0000
cluster2	8	0.0690	10.0000	4.0000	10.0000
cluster2	9	0.1034	12.0000	3.0000	12.0000
cluster2	10	0.0357	6.0000	1.0000	6.0000
