Baseline	1	13.000	15.000
Baseline	2	7.000	11.000
Baseline	3	3.000	4.000
Baseline	4	7.000	5.000
Baseline	5	2.000	46.000
Baseline	6	0.000	53.000
Baseline	8	7.000	73.000
Baseline	9	6.000	74.000
Baseline	10	8.000	32.000
Baseline	AVG	5.889	34.778
BasePred	1	14.000	14.000
BasePred	2	7.000	9.000
BasePred	3	3.000	5.000
BasePred	4	3.000	9.000
BasePred	5	1.000	47.000
BasePred	6	2.000	45.000
BasePred	8	9.000	71.000
BasePred	9	5.000	73.000
BasePred	10	8.000	31.000
BasePred	AVG	5.778	33.778
cluster1	1	17.000	3.000
cluster1	2	10.000	20.000
cluster1	3	7.000	57.000
cluster1	4	12.000	21.000
cluster1	5	1.000	59.000
cluster1	6	27.000	22.000
cluster1	8	10.000	48.000
cluster1	9	12.000	38.000
cluster1	10	16.000	35.000
cluster1	AVG	12.444	33.667
cluster2	1	17.000	3.000
cluster2	2	11.000	15.000
cluster2	3	7.000	57.000
cluster2	4	14.000	14.000
cluster2	5	0.000	48.000
cluster2	6	27.000	22.000
cluster2	8	10.000	48.000
cluster2	9	12.000	38.000
cluster2	10	12.000	22.000
cluster2	AVG	12.222	29.667
cluster3	1	17.000	2.000
cluster3	2	6.000	7.000
cluster3	3	6.000	21.000
cluster3	4	3.000	3.000
cluster3	5	0.000	30.000
cluster3	6	25.000	5.000
cluster3	8	5.000	26.000
cluster3	9	8.000	17.000
cluster3	10	12.000	15.000
cluster3	AVG	9.111	14.000
cluster4	1	17.000	3.000
cluster4	2	10.000	20.000
cluster4	3	7.000	57.000
cluster4	4	12.000	21.000
cluster4	5	1.000	59.000
cluster4	6	27.000	22.000
cluster4	8	10.000	48.000
cluster4	9	12.000	38.000
cluster4	10	16.000	35.000
cluster4	AVG	12.444	33.667
cluster5	1	11.000	2.000
cluster5	2	4.000	3.000
cluster5	3	4.000	11.000
cluster5	4	9.000	7.000
cluster5	5	1.000	18.000
cluster5	6	11.000	7.000
cluster5	8	3.000	21.000
cluster5	9	5.000	14.000
cluster5	10	8.000	4.000
cluster5	AVG	6.222	9.667
CosineEgrep	1	0.000	2.000
CosineEgrep	2	2.000	1.000
CosineEgrep	3	0.000	23.000
CosineEgrep	4	0.000	16.000
CosineEgrep	5	1.000	20.000
CosineEgrep	6	2.000	12.000
CosineEgrep	8	0.000	7.000
CosineEgrep	9	0.000	7.000
CosineEgrep	10	2.000	5.000
CosineEgrep	AVG	0.778	10.333
EXTERNAL	1	17.000	9.000
EXTERNAL	2	8.000	16.000
EXTERNAL	3	3.000	24.000
EXTERNAL	4	0.000	11.000
EXTERNAL	5	2.000	39.000
EXTERNAL	6	0.000	52.000
EXTERNAL	8	10.000	67.000
EXTERNAL	9	5.000	75.000
EXTERNAL	10	11.000	30.000
EXTERNAL	AVG	6.222	35.889
NormEgrep	1	0.000	27.000
NormEgrep	2	2.000	30.000
NormEgrep	3	0.000	78.000
NormEgrep	4	0.000	73.000
NormEgrep	5	2.000	56.000
NormEgrep	6	4.000	72.000
NormEgrep	8	0.000	59.000
NormEgrep	9	1.000	51.000
NormEgrep	10	6.000	55.000
NormEgrep	AVG	1.667	55.667
rg1	1	23.000	58.000
rg1	2	12.000	64.000
rg1	3	14.000	68.000
rg1	4	9.000	72.000
rg1	5	2.000	77.000
rg1	6	25.000	48.000
rg1	8	18.000	65.000
rg1	9	15.000	65.000
rg1	10	10.000	64.000
rg1	AVG	14.222	64.556
rg2	1	19.000	62.000
rg2	2	11.000	64.000
rg2	3	13.000	67.000
rg2	4	7.000	68.000
rg2	5	6.000	74.000
rg2	6	11.000	67.000
rg2	8	9.000	69.000
rg2	9	13.000	63.000
rg2	10	9.000	61.000
rg2	AVG	10.889	66.111
rg3	1	21.000	31.000
rg3	2	14.000	30.000
rg3	3	11.000	41.000
rg3	4	14.000	19.000
rg3	5	5.000	30.000
rg3	6	28.000	47.000
rg3	8	12.000	71.000
rg3	9	14.000	21.000
rg3	10	12.000	13.000
rg3	AVG	14.556	33.667
rg4	1	18.000	24.000
rg4	2	14.000	26.000
rg4	3	14.000	30.000
rg4	4	6.000	20.000
rg4	5	4.000	31.000
rg4	6	14.000	64.000
rg4	8	11.000	67.000
rg4	9	6.000	30.000
rg4	10	10.000	13.000
rg4	AVG	10.778	33.889
run1	1	7.000	3.000
run1	2	9.000	7.000
run1	3	8.000	37.000
run1	4	12.000	11.000
run1	5	0.000	48.000
run1	6	32.000	12.000
run1	8	12.000	47.000
run1	9	8.000	23.000
run1	10	5.000	2.000
run1	AVG	10.333	21.111
run2	1	7.000	3.000
run2	2	9.000	7.000
run2	3	8.000	36.000
run2	4	11.000	11.000
run2	5	0.000	47.000
run2	6	32.000	12.000
run2	8	12.000	46.000
run2	9	8.000	23.000
run2	10	5.000	2.000
run2	AVG	10.222	20.778
SUS1	1	8.000	26.000
SUS1	2	7.000	67.000
SUS1	3	2.000	73.000
SUS1	4	5.000	73.000
SUS1	5	0.000	78.000
SUS1	6	3.000	74.000
SUS1	8	5.000	57.000
SUS1	9	5.000	57.000
SUS1	10	4.000	33.000
SUS1	AVG	4.333	59.778
TuneBasePred2	1	15.000	9.000
TuneBasePred2	2	8.000	19.000
TuneBasePred2	3	0.000	13.000
TuneBasePred2	4	3.000	10.000
TuneBasePred2	5	1.000	53.000
TuneBasePred2	6	3.000	75.000
TuneBasePred2	8	5.000	71.000
TuneBasePred2	9	6.000	47.000
TuneBasePred2	10	8.000	22.000
TuneBasePred2	AVG	5.444	35.444
TuneExternal2	1	13.000	6.000
TuneExternal2	2	3.000	24.000
TuneExternal2	3	1.000	30.000
TuneExternal2	4	2.000	9.000
TuneExternal2	5	0.000	31.000
TuneExternal2	6	2.000	52.000
TuneExternal2	8	9.000	68.000
TuneExternal2	9	4.000	44.000
TuneExternal2	10	9.000	16.000
TuneExternal2	AVG	4.778	31.111
uogTrEMMQ2	1	15.000	61.000
uogTrEMMQ2	2	7.000	71.000
uogTrEMMQ2	3	6.000	69.000
uogTrEMMQ2	4	17.000	61.000
uogTrEMMQ2	5	0.000	77.000
uogTrEMMQ2	6	13.000	61.000
uogTrEMMQ2	8	10.000	70.000
uogTrEMMQ2	9	4.000	73.000
uogTrEMMQ2	10	4.000	70.000
uogTrEMMQ2	AVG	8.444	68.111
uogTrNMM	1	14.000	60.000
uogTrNMM	2	10.000	65.000
