Baseline	1	28.000	225.000
Baseline	2	15.000	245.000
Baseline	3	21.000	151.000
Baseline	4	21.000	214.000
Baseline	5	2.000	924.000
Baseline	6	1.000	1527.000
Baseline	8	37.000	1891.000
Baseline	9	9.000	1430.000
Baseline	10	19.000	455.000
Baseline	AVG	17.000	784.667
BasePred	1	27.000	213.000
BasePred	2	16.000	263.000
BasePred	3	14.000	171.000
BasePred	4	22.000	212.000
BasePred	5	2.000	924.000
BasePred	6	14.000	1286.000
BasePred	8	36.000	1884.000
BasePred	9	8.000	1439.000
BasePred	10	19.000	458.000
BasePred	AVG	17.556	761.111
cluster1	1	23.000	9.000
cluster1	2	11.000	45.000
cluster1	3	8.000	117.000
cluster1	4	18.000	49.000
cluster1	5	2.000	98.000
cluster1	6	36.000	58.000
cluster1	8	18.000	162.000
cluster1	9	15.000	122.000
cluster1	10	22.000	299.000
cluster1	AVG	17.000	106.556
cluster2	1	23.000	9.000
cluster2	2	11.000	27.000
cluster2	3	8.000	117.000
cluster2	4	18.000	37.000
cluster2	5	1.000	82.000
cluster2	6	34.000	44.000
cluster2	8	18.000	162.000
cluster2	9	15.000	122.000
cluster2	10	16.000	66.000
cluster2	AVG	16.000	74.000
cluster3	1	19.000	5.000
cluster3	2	6.000	8.000
cluster3	3	6.000	23.000
cluster3	4	3.000	4.000
cluster3	5	0.000	39.000
cluster3	6	25.000	6.000
cluster3	8	5.000	31.000
cluster3	9	8.000	23.000
cluster3	10	15.000	45.000
cluster3	AVG	9.667	20.444
cluster4	1	23.000	9.000
cluster4	2	11.000	45.000
cluster4	3	8.000	117.000
cluster4	4	18.000	49.000
cluster4	5	2.000	98.000
cluster4	6	36.000	58.000
cluster4	8	18.000	162.000
cluster4	9	15.000	122.000
cluster4	10	22.000	291.000
cluster4	AVG	17.000	105.667
cluster5	1	13.000	3.000
cluster5	2	4.000	3.000
cluster5	3	4.000	11.000
cluster5	4	9.000	7.000
cluster5	5	1.000	18.000
cluster5	6	11.000	7.000
cluster5	8	3.000	21.000
cluster5	9	5.000	14.000
cluster5	10	11.000	5.000
cluster5	AVG	6.778	9.889
CosineEgrep	1	0.000	2.000
CosineEgrep	2	2.000	1.000
CosineEgrep	3	0.000	23.000
CosineEgrep	4	0.000	17.000
CosineEgrep	5	1.000	20.000
CosineEgrep	6	2.000	12.000
CosineEgrep	8	0.000	7.000
CosineEgrep	9	0.000	7.000
CosineEgrep	10	2.000	5.000
CosineEgrep	AVG	0.778	10.444
EXTERNAL	1	28.000	328.000
EXTERNAL	2	29.000	363.000
EXTERNAL	3	10.000	631.000
EXTERNAL	4	8.000	241.000
EXTERNAL	5	2.000	953.000
EXTERNAL	6	0.000	1493.000
EXTERNAL	8	33.000	1798.000
EXTERNAL	9	9.000	1360.000
EXTERNAL	10	18.000	415.000
EXTERNAL	AVG	15.222	842.444
NormEgrep	1	0.000	41.000
NormEgrep	2	2.000	43.000
NormEgrep	3	0.000	314.000
NormEgrep	4	2.000	217.000
NormEgrep	5	12.000	237.000
NormEgrep	6	5.000	221.000
NormEgrep	8	0.000	73.000
NormEgrep	9	2.000	84.000
NormEgrep	10	9.000	92.000
NormEgrep	AVG	3.556	146.889
rg1	1	31.000	2151.000
rg1	2	30.000	2187.000
rg1	3	20.000	2250.000
rg1	4	21.000	2058.000
rg1	5	6.000	2265.000
rg1	6	41.000	2221.000
rg1	8	32.000	2219.000
rg1	9	26.000	2221.000
rg1	10	17.000	1856.000
rg1	AVG	24.889	2158.667
rg2	1	31.000	2142.000
rg2	2	22.000	2190.000
rg2	3	25.000	2248.000
rg2	4	19.000	1946.000
rg2	5	7.000	2264.000
rg2	6	35.000	2223.000
rg2	8	39.000	2204.000
rg2	9	24.000	2218.000
rg2	10	20.000	1967.000
rg2	AVG	24.667	2155.778
rg3	1	30.000	767.000
rg3	2	25.000	926.000
rg3	3	19.000	929.000
rg3	4	27.000	568.000
rg3	5	9.000	645.000
rg3	6	35.000	1942.000
rg3	8	23.000	2028.000
rg3	9	23.000	557.000
rg3	10	17.000	369.000
rg3	AVG	23.111	970.111
rg4	1	28.000	741.000
rg4	2	25.000	896.000
rg4	3	21.000	889.000
rg4	4	26.000	526.000
rg4	5	5.000	653.000
rg4	6	34.000	1957.000
rg4	8	31.000	2220.000
rg4	9	21.000	508.000
rg4	10	20.000	400.000
rg4	AVG	23.444	976.667
run1	1	17.000	7.000
run1	2	15.000	32.000
run1	3	12.000	96.000
run1	4	16.000	18.000
run1	5	9.000	194.000
run1	6	37.000	28.000
run1	8	21.000	151.000
run1	9	18.000	60.000
run1	10	6.000	3.000
run1	AVG	16.778	65.444
run2	1	17.000	7.000
run2	2	15.000	31.000
run2	3	12.000	90.000
run2	4	15.000	18.000
run2	5	8.000	192.000
run2	6	37.000	26.000
run2	8	21.000	149.000
run2	9	18.000	54.000
run2	10	6.000	3.000
run2	AVG	16.556	63.333
SUS1	1	20.000	104.000
SUS1	2	13.000	387.000
SUS1	3	3.000	2012.000
SUS1	4	12.000	858.000
