TuneExternal2	1	16.000	26.000
TuneExternal2	2	3.000	40.000
TuneExternal2	3	1.000	18.000
TuneExternal2	4	4.000	44.000
TuneExternal2	5	0.000	65.000
TuneExternal2	6	1.000	127.000
TuneExternal2	8	8.000	96.000
TuneExternal2	9	4.000	87.000
TuneExternal2	10	4.000	47.000
TuneExternal2	AVG	4.556	61.111
uogTrEMMQ2	1	30.000	1912.000
uogTrEMMQ2	2	19.000	1762.000
uogTrEMMQ2	3	8.000	1155.000
uogTrEMMQ2	4	24.000	1888.000
uogTrEMMQ2	5	2.000	1560.000
uogTrEMMQ2	6	26.000	1583.000
uogTrEMMQ2	8	28.000	1194.000
uogTrEMMQ2	9	6.000	1047.000
uogTrEMMQ2	10	16.000	2752.000
uogTrEMMQ2	AVG	17.667	1650.333
uogTrNMM	1	28.000	632.000
uogTrNMM	2	22.000	697.000
uogTrNMM	3	15.000	454.000
uogTrNMM	4	21.000	1076.000
uogTrNMM	5	5.000	916.000
uogTrNMM	6	22.000	1197.000
uogTrNMM	8	23.000	657.000
uogTrNMM	9	10.000	273.000
uogTrNMM	10	18.000	541.000
uogTrNMM	AVG	18.222	715.889
uogTrNMTm1MM3	1	20.000	20.000
uogTrNMTm1MM3	2	18.000	164.000
uogTrNMTm1MM3	3	13.000	249.000
uogTrNMTm1MM3	4	19.000	384.000
uogTrNMTm1MM3	5	5.000	310.000
uogTrNMTm1MM3	6	20.000	485.000
uogTrNMTm1MM3	8	11.000	210.000
uogTrNMTm1MM3	9	10.000	60.000
uogTrNMTm1MM3	10	7.000	5.000
uogTrNMTm1MM3	AVG	13.667	209.667
uogTrNMTm3FMM4	1	19.000	143.000
uogTrNMTm3FMM4	2	18.000	137.000
uogTrNMTm3FMM4	3	14.000	92.000
uogTrNMTm3FMM4	4	20.000	209.000
uogTrNMTm3FMM4	5	2.000	231.000
uogTrNMTm3FMM4	6	16.000	132.000
uogTrNMTm3FMM4	8	15.000	154.000
uogTrNMTm3FMM4	9	6.000	56.000
uogTrNMTm3FMM4	10	13.000	114.000
uogTrNMTm3FMM4	AVG	13.667	140.889
uogTrNSQ1	1	20.000	131.000
uogTrNSQ1	2	11.000	127.000
uogTrNSQ1	3	13.000	98.000
uogTrNSQ1	4	21.000	75.000
uogTrNSQ1	5	5.000	125.000
uogTrNSQ1	6	15.000	109.000
uogTrNSQ1	8	10.000	129.000
uogTrNSQ1	9	8.000	89.000
uogTrNSQ1	10	13.000	121.000
uogTrNSQ1	AVG	12.889	111.556
UWMDSqlec2t25	1	8.000	44.000
UWMDSqlec2t25	2	4.000	21.000
UWMDSqlec2t25	3	0.000	31.000
UWMDSqlec2t25	4	22.000	289.000
UWMDSqlec2t25	5	0.000	31.000
UWMDSqlec2t25	6	12.000	120.000
UWMDSqlec2t25	8	5.000	776.000
UWMDSqlec2t25	9	0.000	32.000
UWMDSqlec2t25	10	12.000	569.000
UWMDSqlec2t25	AVG	7.000	212.556
UWMDSqlec4t50	1	22.000	70.000
UWMDSqlec4t50	2	6.000	47.000
UWMDSqlec4t50	3	1.000	31.000
UWMDSqlec4t50	4	2.000	1.000
UWMDSqlec4t50	5	0.000	97.000
UWMDSqlec4t50	6	13.000	287.000
UWMDSqlec4t50	8	2.000	299.000
UWMDSqlec4t50	9	0.000	19.000
UWMDSqlec4t50	10	3.000	317.000
UWMDSqlec4t50	AVG	5.444	129.778
