Baseline	1	0.5111	92.0000	23.0000	92.0000
Baseline	2	0.2766	80.0000	13.0000	80.0000
Baseline	3	0.2800	81.0000	21.0000	81.0000
Baseline	4	0.3273	76.0000	18.0000	76.0000
Baseline	5	0.0488	295.0000	2.0000	295.0000
Baseline	6	0.0094	345.0000	1.0000	345.0000
Baseline	8	0.4483	595.0000	26.0000	595.0000
Baseline	9	0.2759	554.0000	8.0000	554.0000
Baseline	10	0.4643	182.0000	13.0000	182.0000
Baseline	AVG	0.2201	191.6667	10.4167	191.6667
BasePred	1	0.6000	94.0000	27.0000	94.0000
BasePred	2	0.2766	79.0000	13.0000	79.0000
BasePred	3	0.1867	100.0000	14.0000	100.0000
BasePred	4	0.3091	80.0000	17.0000	80.0000
BasePred	5	0.0488	284.0000	2.0000	284.0000
BasePred	6	0.1132	318.0000	12.0000	318.0000
BasePred	8	0.5862	591.0000	34.0000	591.0000
BasePred	9	0.2414	557.0000	7.0000	557.0000
BasePred	10	0.4643	181.0000	13.0000	181.0000
BasePred	AVG	0.2355	190.3333	11.5833	190.3333
cluster1	1	0.5111	9.0000	23.0000	9.0000
cluster1	2	0.2340	45.0000	11.0000	45.0000
cluster1	3	0.1067	117.0000	8.0000	117.0000
cluster1	4	0.3273	49.0000	18.0000	49.0000
cluster1	5	0.0488	98.0000	2.0000	98.0000
cluster1	6	0.3396	58.0000	36.0000	58.0000
cluster1	8	0.3103	162.0000	18.0000	162.0000
cluster1	9	0.5172	122.0000	15.0000	122.0000
cluster1	10	0.7857	321.0000	22.0000	321.0000
cluster1	AVG	0.2651	81.7500	12.7500	81.7500
cluster2	1	0.5111	9.0000	23.0000	9.0000
cluster2	2	0.2340	27.0000	11.0000	27.0000
cluster2	3	0.1067	117.0000	8.0000	117.0000
cluster2	4	0.3273	37.0000	18.0000	37.0000
cluster2	5	0.0244	82.0000	1.0000	82.0000
cluster2	6	0.3208	44.0000	34.0000	44.0000
cluster2	8	0.3103	162.0000	18.0000	162.0000
cluster2	9	0.5172	122.0000	15.0000	122.0000
cluster2	10	0.5714	66.0000	16.0000	66.0000
cluster2	AVG	0.2436	55.5000	12.0000	55.5000
cluster3	1	0.4222	5.0000	19.0000	5.0000
cluster3	2	0.1277	8.0000	6.0000	8.0000
cluster3	3	0.0800	23.0000	6.0000	23.0000
cluster3	4	0.0545	4.0000	3.0000	4.0000
cluster3	5	0.0000	39.0000	0.0000	39.0000
cluster3	6	0.2358	6.0000	25.0000	6.0000
cluster3	8	0.0862	31.0000	5.0000	31.0000
cluster3	9	0.2759	23.0000	8.0000	23.0000
cluster3	10	0.5357	45.0000	15.0000	45.0000
cluster3	AVG	0.1515	15.3333	7.2500	15.3333
cluster4	1	0.5111	9.0000	23.0000	9.0000
cluster4	2	0.2340	45.0000	11.0000	45.0000
cluster4	3	0.1067	117.0000	8.0000	117.0000
cluster4	4	0.3273	49.0000	18.0000	49.0000
cluster4	5	0.0488	98.0000	2.0000	98.0000
cluster4	6	0.3396	58.0000	36.0000	58.0000
cluster4	8	0.3103	162.0000	18.0000	162.0000
cluster4	9	0.5172	122.0000	15.0000	122.0000
cluster4	10	0.7857	307.0000	22.0000	307.0000
cluster4	AVG	0.2651	80.5833	12.7500	80.5833
cluster5	1	0.2889	3.0000	13.0000	3.0000
cluster5	2	0.0851	3.0000	4.0000	3.0000
cluster5	3	0.0533	11.0000	4.0000	11.0000
cluster5	4	0.1636	7.0000	9.0000	7.0000
cluster5	5	0.0244	18.0000	1.0000	18.0000
cluster5	6	0.1038	7.0000	11.0000	7.0000
cluster5	8	0.0517	21.0000	3.0000	21.0000
cluster5	9	0.1724	14.0000	5.0000	14.0000
cluster5	10	0.3929	5.0000	11.0000	5.0000
cluster5	AVG	0.1113	7.4167	5.0833	7.4167
CosineEgrep	1	0.0000	2.0000	0.0000	2.0000
CosineEgrep	2	0.0426	1.0000	2.0000	1.0000
CosineEgrep	3	0.0000	23.0000	0.0000	23.0000
