Baseline	1	0.1333	2.0000	6.0000	2.0000
Baseline	2	0.0000	3.0000	0.0000	3.0000
Baseline	3	0.0000	2.0000	0.0000	2.0000
Baseline	4	0.0000	2.0000	0.0000	2.0000
Baseline	5	0.0244	13.0000	1.0000	13.0000
Baseline	6	0.0000	21.0000	0.0000	21.0000
Baseline	8	0.0345	27.0000	2.0000	27.0000
Baseline	9	0.1724	26.0000	5.0000	26.0000
Baseline	10	0.1786	10.0000	5.0000	10.0000
Baseline	AVG	0.0453	8.8333	1.5833	8.8333
BasePred	1	0.1778	2.0000	8.0000	2.0000
BasePred	2	0.0426	2.0000	2.0000	2.0000
BasePred	3	0.0000	2.0000	0.0000	2.0000
BasePred	4	0.0000	2.0000	0.0000	2.0000
BasePred	5	0.0000	14.0000	0.0000	14.0000
BasePred	6	0.0000	18.0000	0.0000	18.0000
BasePred	8	0.0345	28.0000	2.0000	28.0000
BasePred	9	0.1724	26.0000	5.0000	26.0000
BasePred	10	0.1786	10.0000	5.0000	10.0000
BasePred	AVG	0.0505	8.6667	1.8333	8.6667
cluster1	1	0.2889	1.0000	13.0000	1.0000
cluster1	2	0.1489	15.0000	7.0000	15.0000
cluster1	3	0.0533	22.0000	4.0000	22.0000
cluster1	4	0.1091	12.0000	6.0000	12.0000
cluster1	5	0.0244	30.0000	1.0000	30.0000
cluster1	6	0.1038	11.0000	11.0000	11.0000
cluster1	8	0.0690	24.0000	4.0000	24.0000
cluster1	9	0.2069	16.0000	6.0000	16.0000
cluster1	10	0.4286	13.0000	12.0000	13.0000
cluster1	AVG	0.1194	12.0000	5.3333	12.0000
cluster2	1	0.2889	1.0000	13.0000	1.0000
cluster2	2	0.1489	11.0000	7.0000	11.0000
cluster2	3	0.0533	22.0000	4.0000	22.0000
cluster2	4	0.1273	9.0000	7.0000	9.0000
cluster2	5	0.0000	28.0000	0.0000	28.0000
cluster2	6	0.1038	11.0000	11.0000	11.0000
cluster2	8	0.0690	24.0000	4.0000	24.0000
cluster2	9	0.2069	16.0000	6.0000	16.0000
cluster2	10	0.2857	13.0000	8.0000	13.0000
cluster2	AVG	0.1070	11.2500	5.0000	11.2500
cluster3	1	0.2889	1.0000	13.0000	1.0000
cluster3	2	0.0638	2.0000	3.0000	2.0000
cluster3	3	0.0400	13.0000	3.0000	13.0000
cluster3	4	0.0364	2.0000	2.0000	2.0000
cluster3	5	0.0000	18.0000	0.0000	18.0000
cluster3	6	0.1321	2.0000	14.0000	2.0000
cluster3	8	0.0517	18.0000	3.0000	18.0000
cluster3	9	0.0690	13.0000	2.0000	13.0000
cluster3	10	0.2500	10.0000	7.0000	10.0000
cluster3	AVG	0.0777	6.5833	3.9167	6.5833
cluster4	1	0.2889	1.0000	13.0000	1.0000
cluster4	2	0.1489	15.0000	7.0000	15.0000
cluster4	3	0.0533	22.0000	4.0000	22.0000
cluster4	4	0.1091	12.0000	6.0000	12.0000
cluster4	5	0.0244	30.0000	1.0000	30.0000
cluster4	6	0.1038	11.0000	11.0000	11.0000
cluster4	8	0.0690	24.0000	4.0000	24.0000
cluster4	9	0.2069	16.0000	6.0000	16.0000
cluster4	10	0.4286	13.0000	12.0000	13.0000
