Baseline	1	0.2667	16.0000	12.0000	16.0000
Baseline	2	0.1702	6.0000	8.0000	6.0000
Baseline	3	0.0533	5.0000	4.0000	5.0000
Baseline	4	0.1273	4.0000	7.0000	4.0000
Baseline	5	0.0488	36.0000	2.0000	36.0000
Baseline	6	0.0000	43.0000	0.0000	43.0000
Baseline	8	0.1034	58.0000	6.0000	58.0000
Baseline	9	0.1379	62.0000	4.0000	62.0000
Baseline	10	0.2500	29.0000	7.0000	29.0000
Baseline	AVG	0.0965	21.5833	4.1667	21.5833
BasePred	1	0.2667	15.0000	12.0000	15.0000
BasePred	2	0.1702	4.0000	8.0000	4.0000
BasePred	3	0.0533	7.0000	4.0000	7.0000
BasePred	4	0.0545	8.0000	3.0000	8.0000
BasePred	5	0.0000	38.0000	0.0000	38.0000
BasePred	6	0.0094	37.0000	1.0000	37.0000
BasePred	8	0.1034	58.0000	6.0000	58.0000
BasePred	9	0.1379	61.0000	4.0000	61.0000
BasePred	10	0.2500	30.0000	7.0000	30.0000
BasePred	AVG	0.0871	21.5000	3.7500	21.5000
cluster1	1	0.4667	3.0000	21.0000	3.0000
cluster1	2	0.1915	22.0000	9.0000	22.0000
cluster1	3	0.0933	71.0000	7.0000	71.0000
cluster1	4	0.2727	24.0000	15.0000	24.0000
cluster1	5	0.0488	57.0000	2.0000	57.0000
cluster1	6	0.2547	28.0000	27.0000	28.0000
cluster1	8	0.1724	77.0000	10.0000	77.0000
cluster1	9	0.4483	48.0000	13.0000	48.0000
cluster1	10	0.6786	96.0000	19.0000	96.0000
cluster1	AVG	0.2189	35.5000	10.2500	35.5000
cluster2	1	0.4667	3.0000	21.0000	3.0000
cluster2	2	0.2340	16.0000	11.0000	16.0000
cluster2	3	0.0933	71.0000	7.0000	71.0000
cluster2	4	0.2909	22.0000	16.0000	22.0000
cluster2	5	0.0244	47.0000	1.0000	47.0000
cluster2	6	0.2642	23.0000	28.0000	23.0000
cluster2	8	0.1724	77.0000	10.0000	77.0000
cluster2	9	0.4483	48.0000	13.0000	48.0000
cluster2	10	0.5000	26.0000	14.0000	26.0000
cluster2	AVG	0.2078	27.7500	10.0833	27.7500
cluster3	1	0.4000	3.0000	18.0000	3.0000
cluster3	2	0.1277	7.0000	6.0000	7.0000
cluster3	3	0.0800	21.0000	6.0000	21.0000
cluster3	4	0.0545	2.0000	3.0000	2.0000
cluster3	5	0.0000	31.0000	0.0000	31.0000
cluster3	6	0.1981	6.0000	21.0000	6.0000
cluster3	8	0.0517	24.0000	3.0000	24.0000
cluster3	9	0.2759	15.0000	8.0000	15.0000
cluster3	10	0.4643	15.0000	13.0000	15.0000
cluster3	AVG	0.1377	10.3333	6.5000	10.3333
