Baseline	1	0.1333	3.0000	6.0000	3.0000
Baseline	2	0.1277	3.0000	6.0000	3.0000
Baseline	3	0.0267	1.0000	2.0000	1.0000
Baseline	4	0.0545	1.0000	3.0000	1.0000
Baseline	5	0.0000	12.0000	0.0000	12.0000
Baseline	6	0.0000	12.0000	0.0000	12.0000
Baseline	8	0.0862	17.0000	5.0000	17.0000
Baseline	9	0.1034	19.0000	3.0000	19.0000
Baseline	10	0.1429	9.0000	4.0000	9.0000
Baseline	AVG	0.0562	6.4167	2.4167	6.4167
BasePred	1	0.1778	2.0000	8.0000	2.0000
BasePred	2	0.0426	3.0000	2.0000	3.0000
BasePred	3	0.0133	2.0000	1.0000	2.0000
BasePred	4	0.0000	3.0000	0.0000	3.0000
BasePred	5	0.0000	12.0000	0.0000	12.0000
BasePred	6	0.0000	11.0000	0.0000	11.0000
BasePred	8	0.0345	19.0000	2.0000	19.0000
BasePred	9	0.1034	19.0000	3.0000	19.0000
BasePred	10	0.1786	9.0000	5.0000	9.0000
BasePred	AVG	0.0458	6.6667	1.7500	6.6667
cluster1	1	0.2444	0.0000	11.0000	0.0000
cluster1	2	0.0851	9.0000	4.0000	9.0000
cluster1	3	0.0667	14.0000	5.0000	14.0000
cluster1	4	0.1273	10.0000	7.0000	10.0000
cluster1	5	0.0000	23.0000	0.0000	23.0000
cluster1	6	0.1038	9.0000	11.0000	9.0000
cluster1	8	0.1034	18.0000	6.0000	18.0000
cluster1	9	0.2759	15.0000	8.0000	15.0000
cluster1	10	0.5000	7.0000	14.0000	7.0000
cluster1	AVG	0.1255	8.7500	5.5000	8.7500
cluster2	1	0.2444	0.0000	11.0000	0.0000
cluster2	2	0.0851	7.0000	4.0000	7.0000
cluster2	3	0.0667	14.0000	5.0000	14.0000
cluster2	4	0.1455	8.0000	8.0000	8.0000
cluster2	5	0.0000	20.0000	0.0000	20.0000
cluster2	6	0.0943	10.0000	10.0000	10.0000
cluster2	8	0.1034	18.0000	6.0000	18.0000
cluster2	9	0.2759	15.0000	8.0000	15.0000
cluster2	10	0.2857	9.0000	8.0000	9.0000
cluster2	AVG	0.1084	8.4167	5.0000	8.4167
cluster3	1	0.3111	0.0000	14.0000	0.0000
cluster3	2	0.0426	4.0000	2.0000	4.0000
cluster3	3	0.0533	12.0000	4.0000	12.0000
cluster3	4	0.0545	1.0000	3.0000	1.0000
cluster3	5	0.0000	15.0000	0.0000	15.0000
cluster3	6	0.1698	2.0000	18.0000	2.0000
cluster3	8	0.0690	15.0000	4.0000	15.0000
cluster3	9	0.1034	10.0000	3.0000	10.0000
cluster3	10	0.3214	7.0000	9.0000	7.0000
cluster3	AVG	0.0938	5.5000	4.7500	5.5000
cluster4	1	0.2444	0.0000	11.0000	0.0000
cluster4	2	0.0851	9.0000	4.0000	9.0000
cluster4	3	0.0667	14.0000	5.0000	14.0000
cluster4	4	0.1273	10.0000	7.0000	10.0000
cluster4	5	0.0000	23.0000	0.0000	23.0000
