1APSalRed	TS14.11	0.2598	445.0000	33.0000	445.0000
1APSalRed	TS14.12	0.4000	456.0000	12.0000	456.0000
1APSalRed	TS14.13	0.4000	140.0000	16.0000	140.0000
1APSalRed	TS14.14	0.3191	116.0000	15.0000	116.0000
1APSalRed	TS14.15	0.3077	153.0000	12.0000	153.0000
1APSalRed	TS14.16	0.4255	111.0000	20.0000	111.0000
1APSalRed	TS14.17	0.5532	38.0000	26.0000	38.0000
1APSalRed	TS14.18	0.4091	588.0000	27.0000	588.0000
1APSalRed	TS14.19	0.2830	90.0000	15.0000	90.0000
1APSalRed	TS14.20	0.5417	325.0000	13.0000	325.0000
1APSalRed	TS14.21	0.0000	219.0000	0.0000	219.0000
1APSalRed	TS14.22	0.2075	69.0000	11.0000	69.0000
1APSalRed	TS14.23	0.2500	66.0000	17.0000	66.0000
1APSalRed	TS14.24	0.3922	159.0000	20.0000	159.0000
1APSalRed	TS14.25	0.4032	122.0000	25.0000	122.0000
1APSalRed	AVG	0.3435	206.4667	17.4667	206.4667
2APSal	TS14.11	0.3701	342.0000	47.0000	342.0000
2APSal	TS14.12	0.3667	189.0000	11.0000	189.0000
2APSal	TS14.13	0.6250	85.0000	25.0000	85.0000
2APSal	TS14.14	0.1915	121.0000	9.0000	121.0000
2APSal	TS14.15	0.3333	72.0000	13.0000	72.0000
2APSal	TS14.16	0.6170	45.0000	29.0000	45.0000
2APSal	TS14.17	0.4468	20.0000	21.0000	20.0000
2APSal	TS14.18	0.5303	360.0000	35.0000	360.0000
2APSal	TS14.19	0.4906	35.0000	26.0000	35.0000
2APSal	TS14.20	0.6667	227.0000	16.0000	227.0000
2APSal	TS14.21	0.0000	220.0000	0.0000	220.0000
2APSal	TS14.22	0.3396	17.0000	18.0000	17.0000
2APSal	TS14.23	0.3382	18.0000	23.0000	18.0000
2APSal	TS14.24	0.5294	56.0000	27.0000	56.0000
2APSal	TS14.25	0.2419	100.0000	15.0000	100.0000
2APSal	AVG	0.4058	127.1333	21.0000	127.1333
3AP	TS14.11	0.0236	483.0000	3.0000	483.0000
3AP	TS14.12	0.3000	797.0000	9.0000	797.0000
3AP	TS14.13	0.2000	221.0000	8.0000	221.0000
3AP	TS14.14	0.0000	132.0000	0.0000	132.0000
3AP	TS14.15	0.1795	216.0000	7.0000	216.0000
3AP	TS14.16	0.2979	136.0000	14.0000	136.0000
3AP	TS14.17	0.3830	80.0000	18.0000	80.0000
3AP	TS14.18	0.1667	661.0000	11.0000	661.0000
3AP	TS14.19	0.4340	164.0000	23.0000	164.0000
3AP	TS14.20	0.2083	341.0000	5.0000	341.0000
3AP	TS14.21	0.0000	255.0000	0.0000	255.0000
3AP	TS14.22	0.2642	157.0000	14.0000	157.0000
3AP	TS14.23	0.4265	182.0000	29.0000	182.0000
3AP	TS14.24	0.3137	289.0000	16.0000	289.0000
3AP	TS14.25	0.0323	144.0000	2.0000	144.0000
3AP	AVG	0.2153	283.8667	10.6000	283.8667
Cluster1	TS14.11	0.0787	27.0000	10.0000	27.0000
Cluster1	TS14.12	0.2000	40.0000	6.0000	40.0000
Cluster1	TS14.13	0.3250	26.0000	13.0000	26.0000
Cluster1	TS14.14	0.0426	41.0000	2.0000	41.0000
Cluster1	TS14.15	0.2308	24.0000	9.0000	24.0000
Cluster1	TS14.16	0.2979	16.0000	14.0000	16.0000
Cluster1	TS14.17	0.0000	43.0000	0.0000	43.0000
Cluster1	TS14.18	0.1515	20.0000	10.0000	20.0000
Cluster1	TS14.19	0.1509	30.0000	8.0000	30.0000
Cluster1	TS14.20	0.2500	6.0000	6.0000	6.0000
Cluster1	TS14.21	0.0723	5.0000	6.0000	5.0000
Cluster1	TS14.22	0.0755	24.0000	4.0000	24.0000
Cluster1	TS14.23	0.1324	3.0000	9.0000	3.0000
Cluster1	TS14.24	0.3333	24.0000	17.0000	24.0000
Cluster1	TS14.25	0.1290	17.0000	8.0000	17.0000
Cluster1	AVG	0.1647	23.0667	8.1333	23.0667
Cluster2	TS14.11	0.0787	27.0000	10.0000	27.0000
Cluster2	TS14.12	0.2000	40.0000	6.0000	40.0000
Cluster2	TS14.13	0.3250	27.0000	13.0000	27.0000
Cluster2	TS14.14	0.0426	41.0000	2.0000	41.0000
Cluster2	TS14.15	0.2308	24.0000	9.0000	24.0000
Cluster2	TS14.16	0.2979	16.0000	14.0000	16.0000
Cluster2	TS14.17	0.0000	43.0000	0.0000	43.0000
Cluster2	TS14.18	0.1515	20.0000	10.0000	20.0000
Cluster2	TS14.19	0.1509	30.0000	8.0000	30.0000
Cluster2	TS14.20	0.2500	6.0000	6.0000	6.0000
Cluster2	TS14.21	0.0723	5.0000	6.0000	5.0000
Cluster2	TS14.22	0.0755	24.0000	4.0000	24.0000
Cluster2	TS14.23	0.1324	4.0000	9.0000	4.0000
Cluster2	TS14.24	0.3333	24.0000	17.0000	24.0000
Cluster2	TS14.25	0.1290	17.0000	8.0000	17.0000
Cluster2	AVG	0.1647	23.2000	8.1333	23.2000
Cluster3	TS14.11	0.0709	29.0000	9.0000	29.0000
Cluster3	TS14.12	0.2000	40.0000	6.0000	40.0000
Cluster3	TS14.13	0.3250	27.0000	13.0000	27.0000
Cluster3	TS14.14	0.0213	26.0000	1.0000	26.0000
Cluster3	TS14.15	0.2308	24.0000	9.0000	24.0000
Cluster3	TS14.16	0.2766	16.0000	13.0000	16.0000
