1APSalRed	TS14.11	39.000	2655.000
1APSalRed	TS14.12	13.000	661.000
1APSalRed	TS14.13	17.000	513.000
1APSalRed	TS14.14	18.000	4186.000
1APSalRed	TS14.15	14.000	220.000
1APSalRed	TS14.16	22.000	292.000
1APSalRed	TS14.17	31.000	456.000
1APSalRed	TS14.18	30.000	1607.000
1APSalRed	TS14.19	19.000	118.000
1APSalRed	TS14.20	15.000	1123.000
1APSalRed	TS14.21	8.000	1164.000
1APSalRed	TS14.22	12.000	91.000
1APSalRed	TS14.23	17.000	68.000
1APSalRed	TS14.24	21.000	388.000
1APSalRed	TS14.25	27.000	1385.000
1APSalRed	AVG	20.200	995.133
2APSal	TS14.11	51.000	686.000
2APSal	TS14.12	11.000	245.000
2APSal	TS14.13	25.000	145.000
2APSal	TS14.14	13.000	1874.000
2APSal	TS14.15	14.000	79.000
2APSal	TS14.16	29.000	64.000
2APSal	TS14.17	21.000	21.000
2APSal	TS14.18	37.000	602.000
2APSal	TS14.19	28.000	44.000
2APSal	TS14.20	17.000	370.000
2APSal	TS14.21	1.000	681.000
2APSal	TS14.22	26.000	24.000
2APSal	TS14.23	23.000	18.000
2APSal	TS14.24	27.000	57.000
2APSal	TS14.25	22.000	165.000
2APSal	AVG	23.000	338.333
3AP	TS14.11	53.000	12654.000
3AP	TS14.12	14.000	4732.000
3AP	TS14.13	23.000	2157.000
3AP	TS14.14	23.000	33878.000
3AP	TS14.15	22.000	899.000
3AP	TS14.16	29.000	1328.000
3AP	TS14.17	43.000	2460.000
3AP	TS14.18	39.000	6157.000
3AP	TS14.19	36.000	470.000
3AP	TS14.20	12.000	4587.000
3AP	TS14.21	39.000	8512.000
3AP	TS14.22	35.000	387.000
3AP	TS14.23	36.000	294.000
3AP	TS14.24	27.000	1643.000
3AP	TS14.25	35.000	7803.000
3AP	AVG	31.067	5864.067
Cluster1	TS14.11	17.000	107.000
Cluster1	TS14.12	7.000	176.000
Cluster1	TS14.13	15.000	559.000
Cluster1	TS14.14	6.000	472.000
Cluster1	TS14.15	17.000	983.000
Cluster1	TS14.16	17.000	170.000
Cluster1	TS14.17	14.000	850.000
Cluster1	TS14.18	14.000	206.000
Cluster1	TS14.19	13.000	174.000
Cluster1	TS14.20	9.000	1240.000
Cluster1	TS14.21	9.000	75.000
Cluster1	TS14.22	12.000	166.000
Cluster1	TS14.23	14.000	440.000
Cluster1	TS14.24	19.000	325.000
Cluster1	TS14.25	20.000	383.000
Cluster1	AVG	13.533	421.733
Cluster2	TS14.11	17.000	107.000
Cluster2	TS14.12	7.000	175.000
Cluster2	TS14.13	14.000	176.000
Cluster2	TS14.14	5.000	423.000
Cluster2	TS14.15	16.000	706.000
Cluster2	TS14.16	17.000	170.000
Cluster2	TS14.17	14.000	850.000
Cluster2	TS14.18	14.000	206.000
Cluster2	TS14.19	13.000	169.000
Cluster2	TS14.20	9.000	1240.000
Cluster2	TS14.21	9.000	75.000
Cluster2	TS14.22	12.000	146.000
Cluster2	TS14.23	14.000	337.000
Cluster2	TS14.24	19.000	325.000
Cluster2	TS14.25	20.000	227.000
Cluster2	AVG	13.333	355.467
Cluster3	TS14.11	20.000	104.000
Cluster3	TS14.12	7.000	174.000
Cluster3	TS14.13	14.000	153.000
Cluster3	TS14.14	6.000	414.000
Cluster3	TS14.15	16.000	707.000
Cluster3	TS14.16	17.000	147.000
Cluster3	TS14.17	10.000	853.000
