1APSalRed	TS14.11	34.000	185.000
1APSalRed	TS14.12	0.000	27.000
1APSalRed	TS14.13	14.000	22.000
1APSalRed	TS14.14	18.000	276.000
1APSalRed	TS14.15	3.000	10.000
1APSalRed	TS14.16	15.000	8.000
1APSalRed	TS14.17	16.000	15.000
1APSalRed	TS14.18	23.000	117.000
1APSalRed	TS14.19	3.000	6.000
1APSalRed	TS14.20	14.000	75.000
1APSalRed	TS14.21	0.000	0.000
1APSalRed	TS14.22	5.000	4.000
1APSalRed	TS14.23	2.000	5.000
1APSalRed	TS14.24	16.000	20.000
1APSalRed	TS14.25	25.000	78.000
1APSalRed	AVG	12.533	56.533
2APSal	TS14.11	4.000	4.000
2APSal	TS14.12	2.000	6.000
2APSal	TS14.13	8.000	4.000
2APSal	TS14.14	2.000	12.000
2APSal	TS14.15	2.000	1.000
2APSal	TS14.16	7.000	1.000
2APSal	TS14.17	2.000	1.000
2APSal	TS14.18	24.000	46.000
2APSal	TS14.19	1.000	0.000
2APSal	TS14.20	6.000	3.000
2APSal	TS14.21	0.000	0.000
2APSal	TS14.22	0.000	0.000
2APSal	TS14.23	0.000	0.000
2APSal	TS14.24	3.000	1.000
2APSal	TS14.25	0.000	1.000
2APSal	AVG	4.067	5.333
3AP	TS14.11	13.000	1493.000
3AP	TS14.12	7.000	573.000
3AP	TS14.13	10.000	286.000
3AP	TS14.14	2.000	3903.000
3AP	TS14.15	8.000	110.000
3AP	TS14.16	7.000	182.000
3AP	TS14.17	25.000	312.000
3AP	TS14.18	23.000	721.000
3AP	TS14.19	14.000	56.000
3AP	TS14.20	3.000	556.000
3AP	TS14.21	4.000	986.000
3AP	TS14.22	8.000	38.000
3AP	TS14.23	4.000	33.000
3AP	TS14.24	14.000	222.000
3AP	TS14.25	6.000	935.000
3AP	AVG	9.867	693.733
Cluster1	TS14.11	0.000	0.000
Cluster1	TS14.12	0.000	0.000
Cluster1	TS14.13	8.000	2.000
Cluster1	TS14.14	0.000	2.000
Cluster1	TS14.15	3.000	2.000
Cluster1	TS14.16	0.000	0.000
Cluster1	TS14.17	0.000	8.000
Cluster1	TS14.18	0.000	0.000
Cluster1	TS14.19	0.000	0.000
Cluster1	TS14.20	5.000	5.000
Cluster1	TS14.21	0.000	0.000
Cluster1	TS14.22	0.000	0.000
Cluster1	TS14.23	3.000	0.000
Cluster1	TS14.24	0.000	1.000
Cluster1	TS14.25	4.000	0.000
Cluster1	AVG	1.533	1.333
Cluster2	TS14.11	0.000	0.000
Cluster2	TS14.12	0.000	0.000
Cluster2	TS14.13	0.000	0.000
Cluster2	TS14.14	0.000	2.000
Cluster2	TS14.15	3.000	2.000
Cluster2	TS14.16	0.000	0.000
Cluster2	TS14.17	0.000	8.000
Cluster2	TS14.18	0.000	0.000
Cluster2	TS14.19	0.000	0.000
Cluster2	TS14.20	5.000	5.000
Cluster2	TS14.21	0.000	0.000
Cluster2	TS14.22	0.000	0.000
Cluster2	TS14.23	6.000	0.000
Cluster2	TS14.24	0.000	1.000
Cluster2	TS14.25	2.000	0.000
Cluster2	AVG	1.067	1.200
Cluster3	TS14.11	0.000	0.000
Cluster3	TS14.12	0.000	0.000
Cluster3	TS14.13	0.000	0.000
Cluster3	TS14.14	0.000	2.000
Cluster3	TS14.15	3.000	2.000
Cluster3	TS14.16	0.000	0.000
Cluster3	TS14.17	0.000	8.000
Cluster3	TS14.18	0.000	0.000
Cluster3	TS14.19	0.000	0.000
Cluster3	TS14.20	5.000	5.000
Cluster3	TS14.21	0.000	0.000
Cluster3	TS14.22	0.000	0.000
Cluster3	TS14.23	2.000	5.000
Cluster3	TS14.24	0.000	1.000
Cluster3	TS14.25	2.000	0.000
Cluster3	AVG	0.800	1.533
Cluster4	TS14.11	0.000	0.000
Cluster4	TS14.12	0.000	0.000
Cluster4	TS14.13	0.000	0.000
Cluster4	TS14.14	0.000	2.000
Cluster4	TS14.15	4.000	1.000
Cluster4	TS14.16	0.000	0.000
Cluster4	TS14.17	0.000	8.000
Cluster4	TS14.18	0.000	0.000
Cluster4	TS14.19	0.000	0.000
Cluster4	TS14.20	5.000	5.000
Cluster4	TS14.21	0.000	0.000
Cluster4	TS14.22	0.000	0.000
Cluster4	TS14.23	2.000	5.000
Cluster4	TS14.24	0.000	1.000
Cluster4	TS14.25	0.000	0.000
Cluster4	AVG	0.733	1.467
KW30H10NW300	TS14.11	0.000	0.000
KW30H10NW300	TS14.12	7.000	3.000
KW30H10NW300	TS14.13	0.000	0.000
KW30H10NW300	TS14.14	2.000	0.000
KW30H10NW300	TS14.15	0.000	0.000
KW30H10NW300	TS14.16	6.000	1.000
KW30H10NW300	TS14.17	0.000	0.000
KW30H10NW300	TS14.18	0.000	2.000
KW30H10NW300	TS14.19	5.000	0.000
KW30H10NW300	TS14.20	0.000	0.000
KW30H10NW300	TS14.21	0.000	0.000
KW30H10NW300	TS14.22	0.000	0.000
KW30H10NW300	TS14.23	4.000	1.000
KW30H10NW300	TS14.24	0.000	0.000
KW30H10NW300	TS14.25	0.000	0.000
KW30H10NW300	AVG	1.600	0.467
KW30H5NW300	TS14.11	2.000	3.000
KW30H5NW300	TS14.12	8.000	2.000
KW30H5NW300	TS14.13	0.000	0.000
KW30H5NW300	TS14.14	0.000	0.000
KW30H5NW300	TS14.15	0.000	0.000
KW30H5NW300	TS14.16	0.000	2.000
KW30H5NW300	TS14.17	0.000	0.000
KW30H5NW300	TS14.18	0.000	1.000
KW30H5NW300	TS14.19	5.000	1.000
KW30H5NW300	TS14.20	0.000	0.000
KW30H5NW300	TS14.21	0.000	0.000
KW30H5NW300	TS14.22	0.000	0.000
KW30H5NW300	TS14.23	4.000	2.000
KW30H5NW300	TS14.24	0.000	0.000
KW30H5NW300	TS14.25	7.000	2.000
KW30H5NW300	AVG	1.733	0.867
KW30H5NW3600	TS14.11	2.000	3.000
KW30H5NW3600	TS14.12	7.000	3.000
KW30H5NW3600	TS14.13	0.000	0.000
KW30H5NW3600	TS14.14	0.000	0.000
KW30H5NW3600	TS14.15	0.000	0.000
KW30H5NW3600	TS14.16	0.000	2.000
KW30H5NW3600	TS14.17	0.000	0.000
KW30H5NW3600	TS14.18	0.000	1.000
KW30H5NW3600	TS14.19	6.000	0.000
KW30H5NW3600	TS14.20	0.000	0.000
KW30H5NW3600	TS14.21	0.000	0.000
KW30H5NW3600	TS14.22	0.000	0.000
KW30H5NW3600	TS14.23	4.000	2.000
KW30H5NW3600	TS14.24	0.000	0.000
KW30H5NW3600	TS14.25	7.000	1.000
KW30H5NW3600	AVG	1.733	0.800
KW80H10NW300	TS14.11	0.000	0.000
KW80H10NW300	TS14.12	8.000	1.000
KW80H10NW300	TS14.13	0.000	0.000
KW80H10NW300	TS14.14	2.000	0.000
KW80H10NW300	TS14.15	0.000	0.000
KW80H10NW300	TS14.16	6.000	2.000
KW80H10NW300	TS14.17	0.000	0.000
KW80H10NW300	TS14.18	0.000	2.000
KW80H10NW300	TS14.19	5.000	0.000
KW80H10NW300	TS14.20	0.000	0.000
KW80H10NW300	TS14.21	0.000	0.000
KW80H10NW300	TS14.22	0.000	0.000
KW80H10NW300	TS14.23	5.000	1.000
KW80H10NW300	TS14.24	0.000	0.000
KW80H10NW300	TS14.25	0.000	0.000
KW80H10NW300	AVG	1.733	0.400
KW80H5NW300	TS14.11	1.000	4.000
KW80H5NW300	TS14.12	8.000	1.000
KW80H5NW300	TS14.13	0.000	0.000
KW80H5NW300	TS14.14	0.000	0.000
KW80H5NW300	TS14.15	0.000	0.000
KW80H5NW300	TS14.16	0.000	2.000
KW80H5NW300	TS14.17	0.000	0.000
KW80H5NW300	TS14.18	0.000	1.000
KW80H5NW300	TS14.19	5.000	1.000
KW80H5NW300	TS14.20	0.000	0.000
KW80H5NW300	TS14.21	0.000	0.000
KW80H5NW300	TS14.22	0.000	0.000
KW80H5NW300	TS14.23	5.000	2.000
KW80H5NW300	TS14.24	0.000	0.000
KW80H5NW300	TS14.25	7.000	2.000
KW80H5NW300	AVG	1.733	0.867
KW80H5NW3600	TS14.11	1.000	4.000
KW80H5NW3600	TS14.12	7.000	3.000
KW80H5NW3600	TS14.13	0.000	0.000
KW80H5NW3600	TS14.14	0.000	0.000
