1APSalRed	TS14.11	39.000	2655.000
1APSalRed	TS14.12	13.000	625.000
1APSalRed	TS14.13	17.000	508.000
1APSalRed	TS14.14	18.000	4171.000
1APSalRed	TS14.15	14.000	216.000
1APSalRed	TS14.16	22.000	292.000
1APSalRed	TS14.17	31.000	457.000
1APSalRed	TS14.18	30.000	1607.000
1APSalRed	TS14.19	18.000	115.000
1APSalRed	TS14.20	15.000	1123.000
1APSalRed	TS14.21	0.000	93.000
1APSalRed	TS14.22	12.000	84.000
1APSalRed	TS14.23	16.000	61.000
1APSalRed	TS14.24	21.000	385.000
1APSalRed	TS14.25	28.000	1394.000
1APSalRed	AVG	19.600	919.067
2APSal	TS14.11	49.000	507.000
2APSal	TS14.12	10.000	196.000
2APSal	TS14.13	25.000	142.000
2APSal	TS14.14	11.000	1217.000
2APSal	TS14.15	14.000	69.000
2APSal	TS14.16	29.000	63.000
2APSal	TS14.17	21.000	20.000
2APSal	TS14.18	37.000	602.000
2APSal	TS14.19	26.000	31.000
2APSal	TS14.20	17.000	335.000
2APSal	TS14.21	0.000	88.000
2APSal	TS14.22	25.000	20.000
2APSal	TS14.23	15.000	15.000
2APSal	TS14.24	27.000	49.000
2APSal	TS14.25	19.000	106.000
2APSal	AVG	21.667	230.667
3AP	TS14.11	53.000	12654.000
3AP	TS14.12	14.000	4636.000
3AP	TS14.13	23.000	2155.000
3AP	TS14.14	23.000	33802.000
3AP	TS14.15	22.000	895.000
3AP	TS14.16	29.000	1328.000
3AP	TS14.17	43.000	2460.000
3AP	TS14.18	39.000	6157.000
3AP	TS14.19	36.000	467.000
3AP	TS14.20	12.000	4587.000
3AP	TS14.21	39.000	8512.000
3AP	TS14.22	35.000	381.000
3AP	TS14.23	35.000	283.000
3AP	TS14.24	27.000	1643.000
3AP	TS14.25	35.000	7813.000
3AP	AVG	31.000	5851.533
Cluster1	TS14.11	4.000	9.000
Cluster1	TS14.12	6.000	67.000
Cluster1	TS14.13	15.000	284.000
Cluster1	TS14.14	4.000	151.000
Cluster1	TS14.15	17.000	727.000
Cluster1	TS14.16	15.000	45.000
Cluster1	TS14.17	10.000	507.000
Cluster1	TS14.18	11.000	92.000
Cluster1	TS14.19	8.000	24.000
Cluster1	TS14.20	8.000	1038.000
Cluster1	TS14.21	2.000	9.000
Cluster1	TS14.22	1.000	18.000
Cluster1	TS14.23	13.000	166.000
Cluster1	TS14.24	16.000	56.000
