1APSalRed	TS14.11	33.000	445.000
1APSalRed	TS14.12	12.000	456.000
1APSalRed	TS14.13	16.000	140.000
1APSalRed	TS14.14	15.000	116.000
1APSalRed	TS14.15	12.000	153.000
1APSalRed	TS14.16	20.000	111.000
1APSalRed	TS14.17	26.000	38.000
1APSalRed	TS14.18	27.000	588.000
1APSalRed	TS14.19	15.000	90.000
1APSalRed	TS14.20	13.000	325.000
1APSalRed	TS14.21	0.000	219.000
1APSalRed	TS14.22	11.000	69.000
1APSalRed	TS14.23	17.000	66.000
1APSalRed	TS14.24	20.000	159.000
1APSalRed	TS14.25	25.000	122.000
1APSalRed	AVG	17.467	206.467
2APSal	TS14.11	47.000	342.000
2APSal	TS14.12	11.000	189.000
2APSal	TS14.13	25.000	85.000
2APSal	TS14.14	9.000	121.000
2APSal	TS14.15	13.000	72.000
2APSal	TS14.16	29.000	45.000
2APSal	TS14.17	21.000	20.000
2APSal	TS14.18	35.000	360.000
2APSal	TS14.19	26.000	35.000
2APSal	TS14.20	16.000	227.000
2APSal	TS14.21	0.000	220.000
2APSal	TS14.22	18.000	17.000
2APSal	TS14.23	23.000	18.000
2APSal	TS14.24	27.000	56.000
2APSal	TS14.25	15.000	100.000
2APSal	AVG	21.000	127.133
3AP	TS14.11	3.000	483.000
3AP	TS14.12	9.000	797.000
3AP	TS14.13	8.000	221.000
3AP	TS14.14	0.000	132.000
3AP	TS14.15	7.000	216.000
3AP	TS14.16	14.000	136.000
3AP	TS14.17	18.000	80.000
3AP	TS14.18	11.000	661.000
3AP	TS14.19	23.000	164.000
3AP	TS14.20	5.000	341.000
3AP	TS14.21	0.000	255.000
3AP	TS14.22	14.000	157.000
3AP	TS14.23	29.000	182.000
3AP	TS14.24	16.000	289.000
3AP	TS14.25	2.000	144.000
3AP	AVG	10.600	283.867
Cluster1	TS14.11	10.000	27.000
Cluster1	TS14.12	6.000	40.000
Cluster1	TS14.13	13.000	26.000
Cluster1	TS14.14	2.000	41.000
Cluster1	TS14.15	9.000	24.000
Cluster1	TS14.16	14.000	16.000
Cluster1	TS14.17	0.000	43.000
Cluster1	TS14.18	10.000	20.000
Cluster1	TS14.19	8.000	30.000
Cluster1	TS14.20	6.000	6.000
Cluster1	TS14.21	6.000	5.000
Cluster1	TS14.22	4.000	24.000
Cluster1	TS14.23	9.000	3.000
Cluster1	TS14.24	17.000	24.000
Cluster1	TS14.25	8.000	17.000
Cluster1	AVG	8.133	23.067
Cluster2	TS14.11	10.000	27.000
Cluster2	TS14.12	6.000	40.000
Cluster2	TS14.13	13.000	27.000
Cluster2	TS14.14	2.000	41.000
Cluster2	TS14.15	9.000	24.000
Cluster2	TS14.16	14.000	16.000
Cluster2	TS14.17	0.000	43.000
Cluster2	TS14.18	10.000	20.000
Cluster2	TS14.19	8.000	30.000
Cluster2	TS14.20	6.000	6.000
Cluster2	TS14.21	6.000	5.000
Cluster2	TS14.22	4.000	24.000
Cluster2	TS14.23	9.000	4.000
Cluster2	TS14.24	17.000	24.000
Cluster2	TS14.25	8.000	17.000
Cluster2	AVG	8.133	23.200
Cluster3	TS14.11	9.000	29.000
Cluster3	TS14.12	6.000	40.000
Cluster3	TS14.13	13.000	27.000
Cluster3	TS14.14	1.000	26.000
Cluster3	TS14.15	9.000	24.000
Cluster3	TS14.16	13.000	16.000
Cluster3	TS14.17	0.000	43.000
Cluster3	TS14.18	10.000	20.000
