1APSalRed	TS14.11	38.000	1623.000
1APSalRed	TS14.12	13.000	306.000
1APSalRed	TS14.13	16.000	333.000
1APSalRed	TS14.14	18.000	2087.000
1APSalRed	TS14.15	13.000	123.000
1APSalRed	TS14.16	22.000	170.000
1APSalRed	TS14.17	31.000	289.000
1APSalRed	TS14.18	30.000	1126.000
1APSalRed	TS14.19	13.000	62.000
1APSalRed	TS14.20	15.000	833.000
1APSalRed	TS14.21	0.000	32.000
1APSalRed	TS14.22	11.000	59.000
1APSalRed	TS14.23	13.000	44.000
1APSalRed	TS14.24	21.000	244.000
1APSalRed	TS14.25	27.000	874.000
1APSalRed	AVG	18.733	547.000
2APSal	TS14.11	32.000	91.000
2APSal	TS14.12	11.000	76.000
2APSal	TS14.13	16.000	34.000
2APSal	TS14.14	11.000	117.000
2APSal	TS14.15	11.000	31.000
2APSal	TS14.16	22.000	16.000
2APSal	TS14.17	14.000	7.000
2APSal	TS14.18	37.000	518.000
2APSal	TS14.19	16.000	18.000
2APSal	TS14.20	15.000	70.000
2APSal	TS14.21	0.000	31.000
2APSal	TS14.22	12.000	12.000
2APSal	TS14.23	22.000	14.000
2APSal	TS14.24	17.000	19.000
2APSal	TS14.25	12.000	32.000
2APSal	AVG	16.533	72.400
3AP	TS14.11	52.000	12369.000
3AP	TS14.12	14.000	3856.000
3AP	TS14.13	23.000	1959.000
3AP	TS14.14	22.000	33040.000
3AP	TS14.15	22.000	778.000
3AP	TS14.16	29.000	1240.000
3AP	TS14.17	43.000	2407.000
3AP	TS14.18	39.000	5731.000
3AP	TS14.19	35.000	411.000
3AP	TS14.20	12.000	4376.000
3AP	TS14.21	39.000	8126.000
3AP	TS14.22	33.000	314.000
3AP	TS14.23	35.000	260.000
3AP	TS14.24	27.000	1525.000
3AP	TS14.25	35.000	7598.000
3AP	AVG	30.667	5599.333
Cluster1	TS14.11	1.000	1.000
Cluster1	TS14.12	3.000	6.000
Cluster1	TS14.13	9.000	30.000
Cluster1	TS14.14	0.000	28.000
Cluster1	TS14.15	14.000	57.000
Cluster1	TS14.16	7.000	2.000
Cluster1	TS14.17	5.000	51.000
Cluster1	TS14.18	8.000	5.000
Cluster1	TS14.19	0.000	5.000
Cluster1	TS14.20	6.000	44.000
Cluster1	TS14.21	1.000	2.000
Cluster1	TS14.22	1.000	2.000
Cluster1	TS14.23	7.000	2.000
Cluster1	TS14.24	14.000	8.000
Cluster1	TS14.25	12.000	7.000
Cluster1	AVG	5.867	16.667
Cluster2	TS14.11	1.000	1.000
Cluster2	TS14.12	2.000	5.000
Cluster2	TS14.13	5.000	8.000
Cluster2	TS14.14	0.000	24.000
Cluster2	TS14.15	9.000	31.000
Cluster2	TS14.16	7.000	2.000
Cluster2	TS14.17	5.000	50.000
Cluster2	TS14.18	8.000	5.000
Cluster2	TS14.19	0.000	5.000
Cluster2	TS14.20	6.000	44.000
Cluster2	TS14.21	1.000	2.000
Cluster2	TS14.22	1.000	2.000
Cluster2	TS14.23	8.000	2.000
Cluster2	TS14.24	14.000	8.000
Cluster2	TS14.25	6.000	5.000
Cluster2	AVG	4.867	12.933
Cluster3	TS14.11	2.000	0.000
Cluster3	TS14.12	3.000	4.000
Cluster3	TS14.13	5.000	8.000
Cluster3	TS14.14	0.000	25.000
Cluster3	TS14.15	9.000	31.000
Cluster3	TS14.16	6.000	0.000
Cluster3	TS14.17	5.000	50.000
Cluster3	TS14.18	8.000	5.000
Cluster3	TS14.19	0.000	5.000
Cluster3	TS14.20	6.000	44.000
Cluster3	TS14.21	1.000	2.000
Cluster3	TS14.22	1.000	2.000
Cluster3	TS14.23	7.000	10.000
Cluster3	TS14.24	14.000	8.000
Cluster3	TS14.25	6.000	5.000
Cluster3	AVG	4.867	13.267
Cluster4	TS14.11	1.000	1.000
Cluster4	TS14.12	3.000	4.000
Cluster4	TS14.13	8.000	7.000
Cluster4	TS14.14	1.000	27.000
Cluster4	TS14.15	8.000	29.000
Cluster4	TS14.16	6.000	0.000
Cluster4	TS14.17	3.000	51.000
Cluster4	TS14.18	4.000	3.000
Cluster4	TS14.19	0.000	5.000
Cluster4	TS14.20	6.000	45.000
Cluster4	TS14.21	1.000	3.000
Cluster4	TS14.22	0.000	2.000
Cluster4	TS14.23	5.000	11.000
Cluster4	TS14.24	12.000	11.000
Cluster4	TS14.25	8.000	3.000
Cluster4	AVG	4.400	13.467
KW30H10NW300	TS14.11	14.000	41.000
KW30H10NW300	TS14.12	17.000	96.000
KW30H10NW300	TS14.13	7.000	39.000
KW30H10NW300	TS14.14	7.000	7.000
KW30H10NW300	TS14.15	9.000	29.000
KW30H10NW300	TS14.16	18.000	11.000
KW30H10NW300	TS14.17	18.000	3.000
KW30H10NW300	TS14.18	16.000	63.000
KW30H10NW300	TS14.19	21.000	46.000
KW30H10NW300	TS14.20	14.000	34.000
KW30H10NW300	TS14.21	19.000	9.000
KW30H10NW300	TS14.22	2.000	30.000
KW30H10NW300	TS14.23	13.000	44.000
KW30H10NW300	TS14.24	10.000	20.000
KW30H10NW300	TS14.25	10.000	32.000
KW30H10NW300	AVG	13.000	33.600
KW30H5NW300	TS14.11	12.000	69.000
KW30H5NW300	TS14.12	17.000	76.000
KW30H5NW300	TS14.13	6.000	37.000
KW30H5NW300	TS14.14	6.000	8.000
KW30H5NW300	TS14.15	11.000	29.000
KW30H5NW300	TS14.16	15.000	9.000
KW30H5NW300	TS14.17	12.000	2.000
KW30H5NW300	TS14.18	18.000	56.000
KW30H5NW300	TS14.19	21.000	43.000
KW30H5NW300	TS14.20	13.000	35.000
KW30H5NW300	TS14.21	19.000	13.000
KW30H5NW300	TS14.22	0.000	31.000
KW30H5NW300	TS14.23	14.000	40.000
KW30H5NW300	TS14.24	11.000	23.000
KW30H5NW300	TS14.25	9.000	49.000
KW30H5NW300	AVG	12.267	34.667
KW30H5NW3600	TS14.11	12.000	69.000
KW30H5NW3600	TS14.12	17.000	77.000
KW30H5NW3600	TS14.13	6.000	37.000
KW30H5NW3600	TS14.14	6.000	8.000
KW30H5NW3600	TS14.15	11.000	29.000
KW30H5NW3600	TS14.16	14.000	10.000
KW30H5NW3600	TS14.17	12.000	2.000
KW30H5NW3600	TS14.18	18.000	56.000
KW30H5NW3600	TS14.19	19.000	42.000
KW30H5NW3600	TS14.20	13.000	35.000
KW30H5NW3600	TS14.21	19.000	13.000
KW30H5NW3600	TS14.22	0.000	31.000
KW30H5NW3600	TS14.23	14.000	40.000
KW30H5NW3600	TS14.24	11.000	23.000
KW30H5NW3600	TS14.25	9.000	49.000
KW30H5NW3600	AVG	12.067	34.733
KW80H10NW300	TS14.11	14.000	40.000
KW80H10NW300	TS14.12	17.000	95.000
KW80H10NW300	TS14.13	9.000	39.000
KW80H10NW300	TS14.14	7.000	6.000
KW80H10NW300	TS14.15	9.000	29.000
KW80H10NW300	TS14.16	20.000	12.000
