1APSalRed	TS14.11	38.000	626.000
1APSalRed	TS14.12	13.000	512.000
1APSalRed	TS14.13	17.000	197.000
1APSalRed	TS14.14	18.000	390.000
1APSalRed	TS14.15	14.000	160.000
1APSalRed	TS14.16	22.000	155.000
1APSalRed	TS14.17	29.000	60.000
1APSalRed	TS14.18	30.000	637.000
1APSalRed	TS14.19	19.000	117.000
1APSalRed	TS14.20	15.000	414.000
1APSalRed	TS14.21	1.000	223.000
1APSalRed	TS14.22	12.000	75.000
1APSalRed	TS14.23	17.000	68.000
1APSalRed	TS14.24	21.000	192.000
1APSalRed	TS14.25	27.000	236.000
1APSalRed	AVG	19.533	270.800
2APSal	TS14.11	47.000	350.000
2APSal	TS14.12	11.000	205.000
2APSal	TS14.13	24.000	108.000
2APSal	TS14.14	11.000	128.000
2APSal	TS14.15	14.000	66.000
2APSal	TS14.16	29.000	59.000
2APSal	TS14.17	20.000	16.000
2APSal	TS14.18	36.000	452.000
2APSal	TS14.19	28.000	44.000
2APSal	TS14.20	17.000	262.000
2APSal	TS14.21	0.000	225.000
2APSal	TS14.22	25.000	24.000
2APSal	TS14.23	23.000	18.000
2APSal	TS14.24	27.000	54.000
2APSal	TS14.25	21.000	111.000
2APSal	AVG	22.200	141.467
3AP	TS14.11	13.000	1926.000
3AP	TS14.12	11.000	1207.000
3AP	TS14.13	13.000	512.000
3AP	TS14.14	2.000	4026.000
3AP	TS14.15	12.000	331.000
3AP	TS14.16	11.000	335.000
3AP	TS14.17	30.000	383.000
3AP	TS14.18	28.000	1233.000
3AP	TS14.19	29.000	282.000
3AP	TS14.20	2.000	883.000
3AP	TS14.21	9.000	1202.000
3AP	TS14.22	22.000	169.000
3AP	TS14.23	35.000	239.000
3AP	TS14.24	17.000	502.000
3AP	TS14.25	10.000	1076.000
3AP	AVG	16.267	953.733
Cluster1	TS14.11	7.000	15.000
Cluster1	TS14.12	6.000	25.000
Cluster1	TS14.13	8.000	25.000
Cluster1	TS14.14	2.000	29.000
Cluster1	TS14.15	9.000	24.000
Cluster1	TS14.16	11.000	11.000
Cluster1	TS14.17	4.000	36.000
Cluster1	TS14.18	8.000	10.000
Cluster1	TS14.19	5.000	19.000
Cluster1	TS14.20	6.000	6.000
Cluster1	TS14.21	4.000	4.000
Cluster1	TS14.22	3.000	23.000
Cluster1	TS14.23	8.000	1.000
Cluster1	TS14.24	13.000	18.000
Cluster1	TS14.25	8.000	8.000
Cluster1	AVG	6.800	16.933
Cluster2	TS14.11	7.000	15.000
Cluster2	TS14.12	6.000	24.000
Cluster2	TS14.13	8.000	21.000
Cluster2	TS14.14	2.000	29.000
Cluster2	TS14.15	9.000	16.000
Cluster2	TS14.16	11.000	11.000
Cluster2	TS14.17	4.000	36.000
Cluster2	TS14.18	8.000	10.000
Cluster2	TS14.19	6.000	18.000
Cluster2	TS14.20	6.000	6.000
Cluster2	TS14.21	4.000	4.000
Cluster2	TS14.22	2.000	23.000
Cluster2	TS14.23	8.000	1.000
Cluster2	TS14.24	13.000	18.000
Cluster2	TS14.25	8.000	9.000
Cluster2	AVG	6.800	16.067
Cluster3	TS14.11	8.000	14.000
Cluster3	TS14.12	6.000	24.000
Cluster3	TS14.13	8.000	21.000
Cluster3	TS14.14	1.000	26.000
Cluster3	TS14.15	9.000	16.000
Cluster3	TS14.16	11.000	10.000
Cluster3	TS14.17	4.000	36.000
Cluster3	TS14.18	8.000	10.000
Cluster3	TS14.19	6.000	18.000
Cluster3	TS14.20	6.000	6.000
Cluster3	TS14.21	4.000	4.000
Cluster3	TS14.22	3.000	23.000
Cluster3	TS14.23	8.000	9.000
Cluster3	TS14.24	11.000	18.000
Cluster3	TS14.25	8.000	8.000
Cluster3	AVG	6.733	16.200
Cluster4	TS14.11	7.000	15.000
Cluster4	TS14.12	3.000	25.000
Cluster4	TS14.13	8.000	21.000
Cluster4	TS14.14	1.000	29.000
Cluster4	TS14.15	9.000	14.000
Cluster4	TS14.16	11.000	10.000
Cluster4	TS14.17	0.000	37.000
Cluster4	TS14.18	8.000	8.000
Cluster4	TS14.19	5.000	19.000
Cluster4	TS14.20	6.000	7.000
Cluster4	TS14.21	5.000	8.000
Cluster4	TS14.22	3.000	24.000
Cluster4	TS14.23	8.000	9.000
Cluster4	TS14.24	11.000	18.000
Cluster4	TS14.25	8.000	8.000
Cluster4	AVG	6.200	16.800
KW30H10NW300	TS14.11	38.000	368.000
KW30H10NW300	TS14.12	18.000	652.000
KW30H10NW300	TS14.13	16.000	270.000
KW30H10NW300	TS14.14	9.000	36.000
KW30H10NW300	TS14.15	19.000	102.000
KW30H10NW300	TS14.16	21.000	77.000
KW30H10NW300	TS14.17	28.000	26.000
KW30H10NW300	TS14.18	28.000	474.000
KW30H10NW300	TS14.19	27.000	126.000
KW30H10NW300	TS14.20	17.000	286.000
KW30H10NW300	TS14.21	28.000	138.000
KW30H10NW300	TS14.22	11.000	221.000
KW30H10NW300	TS14.23	18.000	64.000
KW30H10NW300	TS14.24	26.000	166.000
KW30H10NW300	TS14.25	19.000	204.000
KW30H10NW300	AVG	21.533	214.000
KW30H5NW300	TS14.11	34.000	240.000
KW30H5NW300	TS14.12	18.000	621.000
KW30H5NW300	TS14.13	13.000	286.000
KW30H5NW300	TS14.14	10.000	52.000
KW30H5NW300	TS14.15	19.000	102.000
KW30H5NW300	TS14.16	20.000	84.000
KW30H5NW300	TS14.17	27.000	33.000
KW30H5NW300	TS14.18	29.000	479.000
KW30H5NW300	TS14.19	27.000	124.000
KW30H5NW300	TS14.20	15.000	302.000
KW30H5NW300	TS14.21	30.000	147.000
KW30H5NW300	TS14.22	5.000	211.000
KW30H5NW300	TS14.23	18.000	61.000
KW30H5NW300	TS14.24	24.000	167.000
KW30H5NW300	TS14.25	17.000	221.000
KW30H5NW300	AVG	20.400	208.667
KW30H5NW3600	TS14.11	34.000	238.000
KW30H5NW3600	TS14.12	18.000	623.000
KW30H5NW3600	TS14.13	13.000	288.000
KW30H5NW3600	TS14.14	10.000	56.000
KW30H5NW3600	TS14.15	19.000	101.000
KW30H5NW3600	TS14.16	19.000	86.000
KW30H5NW3600	TS14.17	27.000	34.000
KW30H5NW3600	TS14.18	29.000	480.000
KW30H5NW3600	TS14.19	27.000	123.000
KW30H5NW3600	TS14.20	15.000	302.000
KW30H5NW3600	TS14.21	30.000	147.000
KW30H5NW3600	TS14.22	5.000	211.000
KW30H5NW3600	TS14.23	18.000	61.000
KW30H5NW3600	TS14.24	24.000	167.000
KW30H5NW3600	TS14.25	17.000	221.000
KW30H5NW3600	AVG	20.333	209.200
KW80H10NW300	TS14.11	35.000	386.000
KW80H10NW300	TS14.12	18.000	650.000
KW80H10NW300	TS14.13	15.000	270.000
KW80H10NW300	TS14.14	9.000	37.000
KW80H10NW300	TS14.15	19.000	120.000
KW80H10NW300	TS14.16	23.000	78.000
KW80H10NW300	TS14.17	28.000	25.000
KW80H10NW300	TS14.18	28.000	473.000
KW80H10NW300	TS14.19	28.000	163.000
KW80H10NW300	TS14.20	17.000	286.000
KW80H10NW300	TS14.21	31.000	123.000
KW80H10NW300	TS14.22	11.000	245.000
KW80H10NW300	TS14.23	25.000	211.000
KW80H10NW300	TS14.24	26.000	171.000
KW80H10NW300	TS14.25	18.000	206.000
KW80H10NW300	AVG	22.067	229.600
KW80H5NW300	TS14.11	36.000	388.000
KW80H5NW300	TS14.12	18.000	653.000
KW80H5NW300	TS14.13	12.000	288.000
KW80H5NW300	TS14.14	10.000	51.000
KW80H5NW300	TS14.15	19.000	120.000
KW80H5NW300	TS14.16	20.000	87.000
KW80H5NW300	TS14.17	29.000	33.000
KW80H5NW300	TS14.18	30.000	480.000
KW80H5NW300	TS14.19	28.000	160.000
KW80H5NW300	TS14.20	15.000	302.000
KW80H5NW300	TS14.21	30.000	140.000
KW80H5NW300	TS14.22	5.000	240.000
KW80H5NW300	TS14.23	25.000	203.000
KW80H5NW300	TS14.24	24.000	179.000
KW80H5NW300	TS14.25	17.000	220.000
KW80H5NW300	AVG	21.200	236.267
KW80H5NW3600	TS14.11	36.000	388.000
KW80H5NW3600	TS14.12	18.000	655.000
KW80H5NW3600	TS14.13	12.000	290.000
KW80H5NW3600	TS14.14	10.000	57.000
KW80H5NW3600	TS14.15	19.000	118.000
KW80H5NW3600	TS14.16	19.000	89.000
KW80H5NW3600	TS14.17	28.000	34.000
KW80H5NW3600	TS14.18	29.000	482.000
KW80H5NW3600	TS14.19	28.000	160.000
KW80H5NW3600	TS14.20	15.000	302.000
KW80H5NW3600	TS14.21	30.000	140.000
KW80H5NW3600	TS14.22	5.000	240.000
KW80H5NW3600	TS14.23	25.000	203.000
KW80H5NW3600	TS14.24	24.000	180.000
KW80H5NW3600	TS14.25	17.000	220.000
KW80H5NW3600	AVG	21.000	237.200
Q0	TS14.11	39.000	176.000
Q0	TS14.12	19.000	108.000
Q0	TS14.13	25.000	45.000
Q0	TS14.14	17.000	53.000
Q0	TS14.15	26.000	35.000
Q0	TS14.16	29.000	77.000
Q0	TS14.17	36.000	7.000
Q0	TS14.18	34.000	148.000
Q0	TS14.19	26.000	118.000
Q0	TS14.20	18.000	130.000
Q0	TS14.21	39.000	16.000
Q0	TS14.22	23.000	40.000
Q0	TS14.23	25.000	25.000
