1APSalRed	TS14.11	16.000	97.000
1APSalRed	TS14.12	11.000	113.000
1APSalRed	TS14.13	14.000	44.000
1APSalRed	TS14.14	3.000	40.000
1APSalRed	TS14.15	8.000	48.000
1APSalRed	TS14.16	12.000	30.000
1APSalRed	TS14.17	16.000	21.000
1APSalRed	TS14.18	15.000	117.000
1APSalRed	TS14.19	5.000	29.000
1APSalRed	TS14.20	10.000	84.000
1APSalRed	TS14.21	0.000	77.000
1APSalRed	TS14.22	8.000	39.000
1APSalRed	TS14.23	13.000	25.000
1APSalRed	TS14.24	20.000	62.000
1APSalRed	TS14.25	14.000	33.000
1APSalRed	AVG	11.000	57.267
2APSal	TS14.11	27.000	89.000
2APSal	TS14.12	6.000	74.000
2APSal	TS14.13	14.000	24.000
2APSal	TS14.14	0.000	43.000
2APSal	TS14.15	13.000	22.000
2APSal	TS14.16	23.000	14.000
2APSal	TS14.17	21.000	15.000
2APSal	TS14.18	23.000	94.000
2APSal	TS14.19	17.000	12.000
2APSal	TS14.20	12.000	71.000
2APSal	TS14.21	0.000	77.000
2APSal	TS14.22	15.000	13.000
2APSal	TS14.23	10.000	11.000
2APSal	TS14.24	21.000	27.000
2APSal	TS14.25	10.000	37.000
2APSal	AVG	14.133	41.533
3AP	TS14.11	2.000	116.000
3AP	TS14.12	5.000	159.000
3AP	TS14.13	5.000	64.000
3AP	TS14.14	0.000	43.000
3AP	TS14.15	6.000	73.000
3AP	TS14.16	2.000	43.000
3AP	TS14.17	2.000	42.000
3AP	TS14.18	0.000	132.000
3AP	TS14.19	15.000	53.000
3AP	TS14.20	1.000	97.000
3AP	TS14.21	1.000	76.000
3AP	TS14.22	5.000	56.000
3AP	TS14.23	19.000	74.000
3AP	TS14.24	9.000	91.000
3AP	TS14.25	1.000	43.000
3AP	AVG	4.867	77.467
Cluster1	TS14.11	0.000	0.000
Cluster1	TS14.12	0.000	0.000
Cluster1	TS14.13	0.000	0.000
Cluster1	TS14.14	0.000	0.000
Cluster1	TS14.15	0.000	0.000
Cluster1	TS14.16	0.000	0.000
Cluster1	TS14.17	0.000	0.000
Cluster1	TS14.18	0.000	0.000
Cluster1	TS14.19	0.000	0.000
Cluster1	TS14.20	0.000	0.000
Cluster1	TS14.21	0.000	0.000
Cluster1	TS14.22	0.000	0.000
Cluster1	TS14.23	0.000	0.000
Cluster1	TS14.24	0.000	0.000
Cluster1	TS14.25	0.000	0.000
Cluster1	AVG	0.000	0.000
Cluster2	TS14.11	0.000	0.000
Cluster2	TS14.12	0.000	0.000
Cluster2	TS14.13	0.000	0.000
Cluster2	TS14.14	0.000	0.000
Cluster2	TS14.15	0.000	0.000
Cluster2	TS14.16	0.000	0.000
Cluster2	TS14.17	0.000	0.000
Cluster2	TS14.18	0.000	0.000
Cluster2	TS14.19	0.000	0.000
Cluster2	TS14.20	0.000	0.000
Cluster2	TS14.21	0.000	0.000
Cluster2	TS14.22	0.000	0.000
Cluster2	TS14.23	0.000	0.000
Cluster2	TS14.24	0.000	0.000
Cluster2	TS14.25	0.000	0.000
Cluster2	AVG	0.000	0.000
Cluster3	TS14.11	0.000	0.000
Cluster3	TS14.12	0.000	0.000
Cluster3	TS14.13	0.000	0.000
Cluster3	TS14.14	0.000	0.000
Cluster3	TS14.15	0.000	0.000
Cluster3	TS14.16	0.000	0.000
Cluster3	TS14.17	0.000	0.000
Cluster3	TS14.18	0.000	0.000
Cluster3	TS14.19	0.000	0.000
Cluster3	TS14.20	0.000	0.000
Cluster3	TS14.21	0.000	0.000
Cluster3	TS14.22	0.000	0.000
Cluster3	TS14.23	0.000	0.000
Cluster3	TS14.24	0.000	0.000
Cluster3	TS14.25	0.000	0.000
Cluster3	AVG	0.000	0.000
Cluster4	TS14.11	0.000	0.000
Cluster4	TS14.12	0.000	0.000
Cluster4	TS14.13	0.000	0.000
Cluster4	TS14.14	0.000	0.000
Cluster4	TS14.15	0.000	0.000
Cluster4	TS14.16	0.000	0.000
Cluster4	TS14.17	0.000	0.000
Cluster4	TS14.18	0.000	0.000
Cluster4	TS14.19	0.000	0.000
Cluster4	TS14.20	0.000	0.000
Cluster4	TS14.21	0.000	0.000
Cluster4	TS14.22	0.000	0.000
Cluster4	TS14.23	0.000	0.000
Cluster4	TS14.24	0.000	0.000
Cluster4	TS14.25	0.000	0.000
Cluster4	AVG	0.000	0.000
KW30H10NW300	TS14.11	22.000	92.000
KW30H10NW300	TS14.12	15.000	147.000
KW30H10NW300	TS14.13	10.000	79.000
KW30H10NW300	TS14.14	7.000	8.000
KW30H10NW300	TS14.15	13.000	47.000
KW30H10NW300	TS14.16	15.000	11.000
KW30H10NW300	TS14.17	22.000	11.000
KW30H10NW300	TS14.18	13.000	118.000
KW30H10NW300	TS14.19	12.000	41.000
KW30H10NW300	TS14.20	14.000	76.000
KW30H10NW300	TS14.21	17.000	43.000
KW30H10NW300	TS14.22	7.000	83.000
KW30H10NW300	TS14.23	10.000	25.000
KW30H10NW300	TS14.24	19.000	62.000
KW30H10NW300	TS14.25	10.000	78.000
KW30H10NW300	AVG	13.733	61.400
KW30H5NW300	TS14.11	13.000	68.000
KW30H5NW300	TS14.12	14.000	148.000
KW30H5NW300	TS14.13	8.000	84.000
KW30H5NW300	TS14.14	7.000	5.000
KW30H5NW300	TS14.15	13.000	47.000
KW30H5NW300	TS14.16	15.000	9.000
KW30H5NW300	TS14.17	22.000	13.000
KW30H5NW300	TS14.18	13.000	120.000
KW30H5NW300	TS14.19	13.000	38.000
KW30H5NW300	TS14.20	10.000	86.000
KW30H5NW300	TS14.21	16.000	53.000
KW30H5NW300	TS14.22	4.000	80.000
KW30H5NW300	TS14.23	10.000	25.000
KW30H5NW300	TS14.24	18.000	65.000
KW30H5NW300	TS14.25	11.000	80.000
KW30H5NW300	AVG	12.467	61.400
KW30H5NW3600	TS14.11	13.000	68.000
KW30H5NW3600	TS14.12	14.000	148.000
KW30H5NW3600	TS14.13	8.000	85.000
KW30H5NW3600	TS14.14	7.000	6.000
KW30H5NW3600	TS14.15	13.000	47.000
KW30H5NW3600	TS14.16	15.000	9.000
KW30H5NW3600	TS14.17	22.000	14.000
KW30H5NW3600	TS14.18	13.000	120.000
KW30H5NW3600	TS14.19	13.000	38.000
KW30H5NW3600	TS14.20	10.000	86.000
KW30H5NW3600	TS14.21	16.000	53.000
KW30H5NW3600	TS14.22	4.000	80.000
KW30H5NW3600	TS14.23	10.000	25.000
KW30H5NW3600	TS14.24	18.000	65.000
KW30H5NW3600	TS14.25	12.000	79.000
KW30H5NW3600	AVG	12.533	61.533
KW80H10NW300	TS14.11	22.000	90.000
KW80H10NW300	TS14.12	13.000	150.000
KW80H10NW300	TS14.13	9.000	80.000
KW80H10NW300	TS14.14	7.000	7.000
KW80H10NW300	TS14.15	13.000	48.000
KW80H10NW300	TS14.16	13.000	13.000
KW80H10NW300	TS14.17	24.000	10.000
KW80H10NW300	TS14.18	13.000	117.000
KW80H10NW300	TS14.19	13.000	48.000
KW80H10NW300	TS14.20	14.000	76.000
KW80H10NW300	TS14.21	20.000	36.000
KW80H10NW300	TS14.22	7.000	85.000
KW80H10NW300	TS14.23	12.000	67.000
KW80H10NW300	TS14.24	21.000	60.000
KW80H10NW300	TS14.25	11.000	77.000
KW80H10NW300	AVG	14.133	64.267
KW80H5NW300	TS14.11	13.000	104.000
KW80H5NW300	TS14.12	12.000	151.000
KW80H5NW300	TS14.13	9.000	83.000
KW80H5NW300	TS14.14	7.000	5.000
KW80H5NW300	TS14.15	14.000	48.000
KW80H5NW300	TS14.16	15.000	11.000
KW80H5NW300	TS14.17	22.000	12.000
KW80H5NW300	TS14.18	13.000	120.000
KW80H5NW300	TS14.19	13.000	48.000
KW80H5NW300	TS14.20	10.000	86.000
KW80H5NW300	TS14.21	20.000	41.000
KW80H5NW300	TS14.22	3.000	84.000
KW80H5NW300	TS14.23	13.000	64.000
KW80H5NW300	TS14.24	20.000	61.000
KW80H5NW300	TS14.25	12.000	79.000
KW80H5NW300	AVG	13.067	66.467
KW80H5NW3600	TS14.11	13.000	104.000
KW80H5NW3600	TS14.12	12.000	151.000
KW80H5NW3600	TS14.13	9.000	84.000
KW80H5NW3600	TS14.14	7.000	6.000
