1APSalRed	TS14.11	0.3071	2655.0000	39.0000	2655.0000
1APSalRed	TS14.12	0.4333	661.0000	13.0000	661.0000
1APSalRed	TS14.13	0.4250	513.0000	17.0000	513.0000
1APSalRed	TS14.14	0.3830	4177.0000	18.0000	4177.0000
1APSalRed	TS14.15	0.3590	220.0000	14.0000	220.0000
1APSalRed	TS14.16	0.4681	292.0000	22.0000	292.0000
1APSalRed	TS14.17	0.6596	457.0000	31.0000	457.0000
1APSalRed	TS14.18	0.4545	1607.0000	30.0000	1607.0000
1APSalRed	TS14.19	0.3585	118.0000	19.0000	118.0000
1APSalRed	TS14.20	0.6250	1123.0000	15.0000	1123.0000
1APSalRed	TS14.21	0.0241	491.0000	2.0000	491.0000
1APSalRed	TS14.22	0.2264	91.0000	12.0000	91.0000
1APSalRed	TS14.23	0.2500	68.0000	17.0000	68.0000
1APSalRed	TS14.24	0.4118	388.0000	21.0000	388.0000
1APSalRed	TS14.25	0.4516	1391.0000	28.0000	1391.0000
1APSalRed	AVG	0.3891	950.1333	19.8667	950.1333
2APSal	TS14.11	0.4016	677.0000	51.0000	677.0000
2APSal	TS14.12	0.3667	245.0000	11.0000	245.0000
2APSal	TS14.13	0.6250	143.0000	25.0000	143.0000
2APSal	TS14.14	0.2553	1613.0000	12.0000	1613.0000
2APSal	TS14.15	0.3590	79.0000	14.0000	79.0000
2APSal	TS14.16	0.6170	63.0000	29.0000	63.0000
2APSal	TS14.17	0.4468	21.0000	21.0000	21.0000
2APSal	TS14.18	0.5606	602.0000	37.0000	602.0000
2APSal	TS14.19	0.5283	44.0000	28.0000	44.0000
2APSal	TS14.20	0.7083	369.0000	17.0000	369.0000
2APSal	TS14.21	0.0120	452.0000	1.0000	452.0000
2APSal	TS14.22	0.4906	24.0000	26.0000	24.0000
2APSal	TS14.23	0.3382	18.0000	23.0000	18.0000
2APSal	TS14.24	0.5294	57.0000	27.0000	57.0000
2APSal	TS14.25	0.3548	167.0000	22.0000	167.0000
2APSal	AVG	0.4396	304.9333	22.9333	304.9333
3AP	TS14.11	0.4173	12654.0000	53.0000	12654.0000
3AP	TS14.12	0.4667	4702.0000	14.0000	4702.0000
3AP	TS14.13	0.5750	2157.0000	23.0000	2157.0000
3AP	TS14.14	0.4894	33808.0000	23.0000	33808.0000
3AP	TS14.15	0.5641	899.0000	22.0000	899.0000
3AP	TS14.16	0.6170	1328.0000	29.0000	1328.0000
3AP	TS14.17	0.9149	2460.0000	43.0000	2460.0000
3AP	TS14.18	0.5909	6157.0000	39.0000	6157.0000
3AP	TS14.19	0.6792	470.0000	36.0000	470.0000
3AP	TS14.20	0.5000	4587.0000	12.0000	4587.0000
3AP	TS14.21	0.4699	8512.0000	39.0000	8512.0000
3AP	TS14.22	0.6604	381.0000	35.0000	381.0000
3AP	TS14.23	0.5294	292.0000	36.0000	292.0000
3AP	TS14.24	0.5294	1643.0000	27.0000	1643.0000
3AP	TS14.25	0.5645	7810.0000	35.0000	7810.0000
3AP	AVG	0.5712	5857.3333	31.0667	5857.3333
Cluster1	TS14.11	0.1260	56.0000	16.0000	56.0000
Cluster1	TS14.12	0.2000	56.0000	6.0000	56.0000
Cluster1	TS14.13	0.3750	557.0000	15.0000	557.0000
Cluster1	TS14.14	0.0851	187.0000	4.0000	187.0000
Cluster1	TS14.15	0.4359	1016.0000	17.0000	1016.0000
Cluster1	TS14.16	0.3404	60.0000	16.0000	60.0000
Cluster1	TS14.17	0.2128	616.0000	10.0000	616.0000
Cluster1	TS14.18	0.1818	86.0000	12.0000	86.0000
Cluster1	TS14.19	0.2264	62.0000	12.0000	62.0000
Cluster1	TS14.20	0.3333	1228.0000	8.0000	1228.0000
Cluster1	TS14.21	0.1084	11.0000	9.0000	11.0000
Cluster1	TS14.22	0.2264	39.0000	12.0000	39.0000
Cluster1	TS14.23	0.2059	340.0000	14.0000	340.0000
Cluster1	TS14.24	0.3725	115.0000	19.0000	115.0000
Cluster1	TS14.25	0.3226	224.0000	20.0000	224.0000
Cluster1	AVG	0.2502	310.2000	12.6667	310.2000
Cluster2	TS14.11	0.1260	56.0000	16.0000	56.0000
Cluster2	TS14.12	0.2000	68.0000	6.0000	68.0000
Cluster2	TS14.13	0.3500	89.0000	14.0000	89.0000
Cluster2	TS14.14	0.0851	176.0000	4.0000	176.0000
Cluster2	TS14.15	0.4359	597.0000	17.0000	597.0000
Cluster2	TS14.16	0.3404	60.0000	16.0000	60.0000
Cluster2	TS14.17	0.2128	616.0000	10.0000	616.0000
Cluster2	TS14.18	0.1818	86.0000	12.0000	86.0000
Cluster2	TS14.19	0.2264	52.0000	12.0000	52.0000
Cluster2	TS14.20	0.3333	1228.0000	8.0000	1228.0000
Cluster2	TS14.21	0.1084	11.0000	9.0000	11.0000
Cluster2	TS14.22	0.2264	39.0000	12.0000	39.0000
Cluster2	TS14.23	0.2059	189.0000	14.0000	189.0000
Cluster2	TS14.24	0.3725	115.0000	19.0000	115.0000
Cluster2	TS14.25	0.3226	159.0000	20.0000	159.0000
Cluster2	AVG	0.2485	236.0667	12.6000	236.0667
Cluster3	TS14.11	0.1417	55.0000	18.0000	55.0000
Cluster3	TS14.12	0.2000	53.0000	6.0000	53.0000
Cluster3	TS14.13	0.3500	71.0000	14.0000	71.0000
Cluster3	TS14.14	0.1064	133.0000	5.0000	133.0000
Cluster3	TS14.15	0.4359	597.0000	17.0000	597.0000
Cluster3	TS14.16	0.3404	27.0000	16.0000	27.0000
Cluster3	TS14.17	0.2128	598.0000	10.0000	598.0000
Cluster3	TS14.18	0.1818	86.0000	12.0000	86.0000
Cluster3	TS14.19	0.2264	52.0000	12.0000	52.0000
Cluster3	TS14.20	0.3333	1228.0000	8.0000	1228.0000
Cluster3	TS14.21	0.1084	11.0000	9.0000	11.0000
Cluster3	TS14.22	0.2075	35.0000	11.0000	35.0000
Cluster3	TS14.23	0.1912	179.0000	13.0000	179.0000
Cluster3	TS14.24	0.3529	123.0000	18.0000	123.0000
Cluster3	TS14.25	0.3226	141.0000	20.0000	141.0000
Cluster3	AVG	0.2474	225.9333	12.6000	225.9333
Cluster4	TS14.11	0.1102	59.0000	14.0000	59.0000
Cluster4	TS14.12	0.2000	53.0000	6.0000	53.0000
Cluster4	TS14.13	0.3500	48.0000	14.0000	48.0000
Cluster4	TS14.14	0.1277	147.0000	6.0000	147.0000
Cluster4	TS14.15	0.4103	582.0000	16.0000	582.0000
Cluster4	TS14.16	0.3404	27.0000	16.0000	27.0000
Cluster4	TS14.17	0.2128	601.0000	10.0000	601.0000
Cluster4	TS14.18	0.1515	25.0000	10.0000	25.0000
Cluster4	TS14.19	0.1698	58.0000	9.0000	58.0000
Cluster4	TS14.20	0.3750	1234.0000	9.0000	1234.0000
Cluster4	TS14.21	0.1084	11.0000	9.0000	11.0000
Cluster4	TS14.22	0.0566	64.0000	3.0000	64.0000
Cluster4	TS14.23	0.1912	187.0000	13.0000	187.0000
Cluster4	TS14.24	0.3333	155.0000	17.0000	155.0000
Cluster4	TS14.25	0.3226	104.0000	20.0000	104.0000
Cluster4	AVG	0.2307	223.6667	11.4667	223.6667
KW30H10NW300	TS14.11	0.3307	570.0000	42.0000	570.0000
KW30H10NW300	TS14.12	0.6000	1405.0000	18.0000	1405.0000
KW30H10NW300	TS14.13	0.4500	775.0000	18.0000	775.0000
KW30H10NW300	TS14.14	0.2553	234.0000	12.0000	234.0000
KW30H10NW300	TS14.15	0.5385	158.0000	21.0000	158.0000
KW30H10NW300	TS14.16	0.4468	378.0000	21.0000	378.0000
KW30H10NW300	TS14.17	0.7234	97.0000	34.0000	97.0000
KW30H10NW300	TS14.18	0.5152	1278.0000	34.0000	1278.0000
KW30H10NW300	TS14.19	0.5472	172.0000	29.0000	172.0000
KW30H10NW300	TS14.20	0.7083	848.0000	17.0000	848.0000
KW30H10NW300	TS14.21	0.4096	427.0000	34.0000	427.0000
KW30H10NW300	TS14.22	0.2264	385.0000	12.0000	385.0000
KW30H10NW300	TS14.23	0.2647	64.0000	18.0000	64.0000
KW30H10NW300	TS14.24	0.5098	274.0000	26.0000	274.0000
KW30H10NW300	TS14.25	0.3226	705.0000	20.0000	705.0000
KW30H10NW300	AVG	0.4566	518.0000	23.7333	518.0000
KW30H5NW300	TS14.11	0.2677	250.0000	34.0000	250.0000
KW30H5NW300	TS14.12	0.6000	1037.0000	18.0000	1037.0000
KW30H5NW300	TS14.13	0.3500	695.0000	14.0000	695.0000
KW30H5NW300	TS14.14	0.2340	229.0000	11.0000	229.0000
KW30H5NW300	TS14.15	0.5385	157.0000	21.0000	157.0000
KW30H5NW300	TS14.16	0.4255	310.0000	20.0000	310.0000
KW30H5NW300	TS14.17	0.7234	112.0000	34.0000	112.0000
KW30H5NW300	TS14.18	0.5152	982.0000	34.0000	982.0000
KW30H5NW300	TS14.19	0.5472	155.0000	29.0000	155.0000
