BJUTmydt-04	RTS1	0.000	40.000
BJUTmydt-04	RTS2	0.000	39.000
BJUTmydt-04	RTS4	0.000	51.000
BJUTmydt-04	RTS5	1.000	49.000
BJUTmydt-04	RTS6	1.000	54.000
BJUTmydt-04	RTS10	0.000	44.000
BJUTmydt-04	RTS13	0.000	48.000
BJUTmydt-04	RTS14	0.000	54.000
BJUTmydt-04	RTS19	0.000	47.000
BJUTmydt-04	RTS21	0.000	49.000
BJUTmydt-04	RTS24	0.000	55.000
BJUTmydt-04	RTS25	0.000	52.000
BJUTmydt-04	RTS27	0.000	46.000
BJUTmydt-04	RTS28	0.000	38.000
BJUTmydt-04	RTS31	0.000	54.000
BJUTmydt-04	RTS32	0.000	52.000
BJUTmydt-04	RTS35	0.000	50.000
BJUTmydt-04	RTS36	0.000	42.000
BJUTmydt-04	RTS37	2.000	48.000
BJUTmydt-04	RTS43	1.000	54.000
BJUTmydt-04	MB226	0.000	39.000
BJUTmydt-04	MB229	0.000	56.000
BJUTmydt-04	MB230	0.000	49.000
BJUTmydt-04	MB239	0.000	50.000
BJUTmydt-04	MB254	0.000	33.000
BJUTmydt-04	MB256	0.000	48.000
BJUTmydt-04	MB258	0.000	52.000
BJUTmydt-04	MB265	0.000	32.000
BJUTmydt-04	MB267	0.000	38.000
BJUTmydt-04	MB276	0.000	38.000
BJUTmydt-04	MB286	0.000	51.000
BJUTmydt-04	MB319	0.000	48.000
BJUTmydt-04	MB320	0.000	43.000
BJUTmydt-04	MB332	1.000	26.000
BJUTmydt-04	MB351	0.000	56.000
BJUTmydt-04	MB358	1.000	50.000
BJUTmydt-04	MB361	0.000	52.000
BJUTmydt-04	MB362	0.000	50.000
BJUTmydt-04	MB363	0.000	50.000
BJUTmydt-04	MB365	0.000	55.000
BJUTmydt-04	MB371	1.000	47.000
BJUTmydt-04	MB377	2.000	44.000
BJUTmydt-04	MB381	0.000	47.000
BJUTmydt-04	MB382	0.000	45.000
BJUTmydt-04	MB391	1.000	49.000
BJUTmydt-04	MB392	0.000	50.000
BJUTmydt-04	MB409	0.000	51.000
BJUTmydt-04	MB410	0.000	41.000
BJUTmydt-04	MB414	0.000	51.000
BJUTmydt-04	MB419	0.000	48.000
BJUTmydt-04	MB420	0.000	49.000
BJUTmydt-04	MB425	0.000	48.000
BJUTmydt-04	MB431	0.000	49.000
BJUTmydt-04	MB436	0.000	50.000
BJUTmydt-04	MB438	0.000	48.000
BJUTmydt-04	MB440	1.000	51.000
BJUTmydt-04	AVG	0.214	47.321
BJUTmydt-05	RTS1	0.000	33.000
BJUTmydt-05	RTS2	0.000	31.000
BJUTmydt-05	RTS4	0.000	34.000
BJUTmydt-05	RTS5	0.000	33.000
BJUTmydt-05	RTS6	0.000	34.000
BJUTmydt-05	RTS10	0.000	33.000
BJUTmydt-05	RTS13	0.000	33.000
BJUTmydt-05	RTS14	0.000	33.000
BJUTmydt-05	RTS19	0.000	33.000
BJUTmydt-05	RTS21	0.000	33.000
BJUTmydt-05	RTS24	0.000	33.000
BJUTmydt-05	RTS25	0.000	33.000
BJUTmydt-05	RTS27	0.000	33.000
BJUTmydt-05	RTS28	0.000	33.000
BJUTmydt-05	RTS31	0.000	43.000
BJUTmydt-05	RTS32	0.000	33.000
BJUTmydt-05	RTS35	0.000	34.000
BJUTmydt-05	RTS36	0.000	33.000
BJUTmydt-05	RTS37	0.000	33.000
BJUTmydt-05	RTS43	1.000	32.000
BJUTmydt-05	MB226	1.000	32.000
BJUTmydt-05	MB229	0.000	33.000
BJUTmydt-05	MB230	0.000	32.000
BJUTmydt-05	MB239	0.000	34.000
BJUTmydt-05	MB254	0.000	33.000
BJUTmydt-05	MB256	0.000	33.000
BJUTmydt-05	MB258	0.000	31.000
BJUTmydt-05	MB265	0.000	33.000
BJUTmydt-05	MB267	0.000	33.000
BJUTmydt-05	MB276	0.000	34.000
BJUTmydt-05	MB286	0.000	33.000
BJUTmydt-05	MB319	0.000	31.000
BJUTmydt-05	MB320	1.000	31.000
BJUTmydt-05	MB332	0.000	32.000
BJUTmydt-05	MB351	0.000	48.000
BJUTmydt-05	MB358	0.000	45.000
BJUTmydt-05	MB361	0.000	33.000
BJUTmydt-05	MB362	0.000	36.000
BJUTmydt-05	MB363	0.000	37.000
BJUTmydt-05	MB365	0.000	33.000
BJUTmydt-05	MB371	0.000	33.000
BJUTmydt-05	MB377	0.000	34.000
BJUTmydt-05	MB381	0.000	33.000
BJUTmydt-05	MB382	0.000	33.000
BJUTmydt-05	MB391	1.000	32.000
BJUTmydt-05	MB392	1.000	31.000
BJUTmydt-05	MB409	0.000	30.000
BJUTmydt-05	MB410	0.000	33.000
BJUTmydt-05	MB414	0.000	32.000
BJUTmydt-05	MB419	0.000	33.000
BJUTmydt-05	MB420	0.000	33.000
BJUTmydt-05	MB425	0.000	32.000
BJUTmydt-05	MB431	0.000	33.000
BJUTmydt-05	MB436	0.000	33.000
BJUTmydt-05	MB438	0.000	33.000
BJUTmydt-05	MB440	3.000	45.000
BJUTmydt-05	AVG	0.143	33.750
BJUTmyrf-03	RTS1	2.000	48.000
BJUTmyrf-03	RTS2	0.000	50.000
BJUTmyrf-03	RTS4	1.000	52.000
BJUTmyrf-03	RTS5	2.000	51.000
BJUTmyrf-03	RTS6	0.000	54.000
BJUTmyrf-03	RTS10	10.000	31.000
BJUTmyrf-03	RTS13	4.000	48.000
BJUTmyrf-03	RTS14	0.000	50.000
BJUTmyrf-03	RTS19	0.000	51.000
BJUTmyrf-03	RTS21	1.000	46.000
BJUTmyrf-03	RTS24	0.000	52.000
BJUTmyrf-03	RTS25	3.000	51.000
BJUTmyrf-03	RTS27	0.000	53.000
BJUTmyrf-03	RTS28	0.000	52.000
BJUTmyrf-03	RTS31	1.000	52.000
BJUTmyrf-03	RTS32	1.000	53.000
BJUTmyrf-03	RTS35	1.000	46.000
BJUTmyrf-03	RTS36	0.000	35.000
BJUTmyrf-03	RTS37	0.000	51.000
BJUTmyrf-03	RTS43	0.000	53.000
BJUTmyrf-03	MB226	0.000	42.000
BJUTmyrf-03	MB229	6.000	40.000
BJUTmyrf-03	MB230	0.000	44.000
BJUTmyrf-03	MB239	0.000	40.000
BJUTmyrf-03	MB254	0.000	49.000
BJUTmyrf-03	MB256	0.000	49.000
BJUTmyrf-03	MB258	0.000	51.000
BJUTmyrf-03	MB265	0.000	47.000
BJUTmyrf-03	MB267	1.000	41.000
BJUTmyrf-03	MB276	0.000	52.000
BJUTmyrf-03	MB286	0.000	55.000
BJUTmyrf-03	MB319	0.000	42.000
BJUTmyrf-03	MB320	0.000	42.000
BJUTmyrf-03	MB332	0.000	42.000
BJUTmyrf-03	MB351	0.000	54.000
BJUTmyrf-03	MB358	0.000	54.000
BJUTmyrf-03	MB361	0.000	50.000
BJUTmyrf-03	MB362	2.000	48.000
BJUTmyrf-03	MB363	1.000	52.000
BJUTmyrf-03	MB365	0.000	51.000
BJUTmyrf-03	MB371	2.000	50.000
BJUTmyrf-03	MB377	1.000	51.000
BJUTmyrf-03	MB381	0.000	43.000
BJUTmyrf-03	MB382	0.000	32.000
BJUTmyrf-03	MB391	2.000	49.000
BJUTmyrf-03	MB392	1.000	54.000
BJUTmyrf-03	MB409	0.000	50.000
BJUTmyrf-03	MB410	0.000	46.000
BJUTmyrf-03	MB414	1.000	43.000
BJUTmyrf-03	MB419	0.000	47.000
BJUTmyrf-03	MB420	0.000	32.000
BJUTmyrf-03	MB425	0.000	28.000
BJUTmyrf-03	MB431	0.000	22.000
BJUTmyrf-03	MB436	0.000	50.000
BJUTmyrf-03	MB438	0.000	51.000
BJUTmyrf-03	MB440	0.000	53.000
BJUTmyrf-03	AVG	0.768	46.875
CCNUNLPrun1-06	RTS1	0.000	5.000
CCNUNLPrun1-06	RTS2	0.000	5.000
CCNUNLPrun1-06	RTS4	0.000	6.000
CCNUNLPrun1-06	RTS5	0.000	4.000
CCNUNLPrun1-06	RTS6	0.000	8.000
CCNUNLPrun1-06	RTS10	0.000	4.000
CCNUNLPrun1-06	RTS13	0.000	7.000
CCNUNLPrun1-06	RTS14	0.000	5.000
CCNUNLPrun1-06	RTS19	0.000	3.000
CCNUNLPrun1-06	RTS21	0.000	5.000
CCNUNLPrun1-06	RTS24	0.000	5.000
CCNUNLPrun1-06	RTS25	0.000	6.000
CCNUNLPrun1-06	RTS27	0.000	3.000
CCNUNLPrun1-06	RTS28	0.000	5.000
CCNUNLPrun1-06	RTS31	0.000	5.000
CCNUNLPrun1-06	RTS32	0.000	3.000
CCNUNLPrun1-06	RTS35	0.000	5.000
CCNUNLPrun1-06	RTS36	0.000	6.000
CCNUNLPrun1-06	RTS37	0.000	7.000
CCNUNLPrun1-06	RTS43	0.000	4.000
CCNUNLPrun1-06	MB226	0.000	3.000
CCNUNLPrun1-06	MB229	0.000	5.000
CCNUNLPrun1-06	MB230	0.000	6.000
CCNUNLPrun1-06	MB239	0.000	4.000
CCNUNLPrun1-06	MB254	0.000	7.000
CCNUNLPrun1-06	MB256	0.000	4.000
CCNUNLPrun1-06	MB258	0.000	5.000
CCNUNLPrun1-06	MB265	0.000	4.000
CCNUNLPrun1-06	MB267	0.000	2.000
CCNUNLPrun1-06	MB276	0.000	4.000
CCNUNLPrun1-06	MB286	0.000	6.000
CCNUNLPrun1-06	MB319	0.000	6.000
CCNUNLPrun1-06	MB320	0.000	6.000
CCNUNLPrun1-06	MB332	0.000	7.000
CCNUNLPrun1-06	MB351	0.000	4.000
CCNUNLPrun1-06	MB358	0.000	4.000
CCNUNLPrun1-06	MB361	0.000	5.000
CCNUNLPrun1-06	MB362	0.000	3.000
CCNUNLPrun1-06	MB363	0.000	4.000
CCNUNLPrun1-06	MB365	0.000	6.000
CCNUNLPrun1-06	MB371	0.000	4.000
CCNUNLPrun1-06	MB377	0.000	7.000
CCNUNLPrun1-06	MB381	0.000	4.000
CCNUNLPrun1-06	MB382	0.000	4.000
CCNUNLPrun1-06	MB391	0.000	8.000
CCNUNLPrun1-06	MB392	0.000	5.000
CCNUNLPrun1-06	MB409	0.000	2.000
CCNUNLPrun1-06	MB410	0.000	7.000
CCNUNLPrun1-06	MB414	0.000	4.000
CCNUNLPrun1-06	MB419	0.000	3.000
CCNUNLPrun1-06	MB420	0.000	8.000
CCNUNLPrun1-06	MB425	0.000	4.000
CCNUNLPrun1-06	MB431	0.000	4.000
CCNUNLPrun1-06	MB436	1.000	3.000
CCNUNLPrun1-06	MB438	0.000	5.000
CCNUNLPrun1-06	MB440	0.000	6.000
CCNUNLPrun1-06	AVG	0.018	4.893
CCNUNLPrun2-07	RTS1	0.000	6.000
CCNUNLPrun2-07	RTS2	0.000	6.000
CCNUNLPrun2-07	RTS4	0.000	5.000
CCNUNLPrun2-07	RTS5	0.000	5.000
CCNUNLPrun2-07	RTS6	0.000	8.000
CCNUNLPrun2-07	RTS10	0.000	5.000
