BJUTmydt-04	RTS1	0.0667	67.0000	1.0000	67.0000
BJUTmydt-04	RTS2	0.0000	64.0000	0.0000	64.0000
BJUTmydt-04	RTS4	0.0000	84.0000	0.0000	84.0000
BJUTmydt-04	RTS5	0.1667	84.0000	1.0000	84.0000
BJUTmydt-04	RTS6	0.0000	81.0000	0.0000	81.0000
BJUTmydt-04	RTS10	0.0156	75.0000	1.0000	75.0000
BJUTmydt-04	RTS13	0.0000	75.0000	0.0000	75.0000
BJUTmydt-04	RTS14	0.0000	71.0000	0.0000	71.0000
BJUTmydt-04	RTS19	0.0000	59.0000	0.0000	59.0000
BJUTmydt-04	RTS21	0.0000	67.0000	0.0000	67.0000
BJUTmydt-04	RTS24	0.0000	83.0000	0.0000	83.0000
BJUTmydt-04	RTS25	0.0000	85.0000	0.0000	85.0000
BJUTmydt-04	RTS27	0.0000	62.0000	0.0000	62.0000
BJUTmydt-04	RTS28	0.0000	46.0000	0.0000	46.0000
BJUTmydt-04	RTS31	0.0000	78.0000	0.0000	78.0000
BJUTmydt-04	RTS32	0.0000	70.0000	0.0000	70.0000
BJUTmydt-04	RTS35	0.0000	76.0000	0.0000	76.0000
BJUTmydt-04	RTS36	0.0000	58.0000	0.0000	58.0000
BJUTmydt-04	RTS37	0.0952	65.0000	2.0000	65.0000
BJUTmydt-04	RTS43	0.0370	74.0000	1.0000	74.0000
BJUTmydt-04	MB226	0.0000	45.0000	0.0000	45.0000
BJUTmydt-04	MB229	0.0000	78.0000	0.0000	78.0000
BJUTmydt-04	MB230	0.0000	77.0000	0.0000	77.0000
BJUTmydt-04	MB239	0.0000	80.0000	0.0000	80.0000
BJUTmydt-04	MB254	0.0000	45.0000	0.0000	45.0000
BJUTmydt-04	MB256	0.0000	75.0000	0.0000	75.0000
BJUTmydt-04	MB258	0.0000	79.0000	0.0000	79.0000
BJUTmydt-04	MB265	0.0000	42.0000	0.0000	42.0000
BJUTmydt-04	MB267	0.0000	57.0000	0.0000	57.0000
BJUTmydt-04	MB276	0.0000	58.0000	0.0000	58.0000
BJUTmydt-04	MB286	0.0588	81.0000	1.0000	81.0000
BJUTmydt-04	MB319	0.0000	66.0000	0.0000	66.0000
BJUTmydt-04	MB320	0.0000	52.0000	0.0000	52.0000
BJUTmydt-04	MB332	0.1667	35.0000	1.0000	35.0000
BJUTmydt-04	MB351	0.0000	82.0000	0.0000	82.0000
BJUTmydt-04	MB358	0.1429	68.0000	1.0000	68.0000
BJUTmydt-04	MB361	0.0000	83.0000	0.0000	83.0000
BJUTmydt-04	MB362	0.0000	78.0000	0.0000	78.0000
BJUTmydt-04	MB363	0.0000	76.0000	0.0000	76.0000
BJUTmydt-04	MB365	0.0000	86.0000	0.0000	86.0000
BJUTmydt-04	MB371	0.0238	61.0000	1.0000	61.0000
